NAME_1,NAME_2,GID_1,GID_2,Gini_Coefficient
Hainan,Danzhou,460000,460400,0.7323624835091329
Hainan,Haikou,460000,460100,0.3583137114570497
Hainan,NULL,460000,0,0.7992517828352108
Hainan,"Sansha
",460000,460030,0.6307687708555556
Hainan,Sanya,460000,460200,0.3890653548570143
Neimenggu,Alashan,150000,152900,0.6770157822800862
Neimenggu,Baotou,150000,150200,0.5854525566810402
Neimenggu,Bayannaoer,150000,150800,0.8761925365894268
Neimenggu,Chifeng,150000,150400,0.9447905589200526
Neimenggu,Eerduosi,150000,150600,0.6680818825345425
Neimenggu,Huhehaote,150000,150100,0.6698109128326202
Neimenggu,Hulunbeier,150000,150700,0.9518651358155322
Neimenggu,Tongliao,150000,150500,0.9281586610567678
Neimenggu,Wuhai,150000,150300,0.9467706836617188
Neimenggu,Wulanchabu,150000,150900,0.9046193823547043
Neimenggu,Xilinguole,150000,152500,0.8933917697005561
Neimenggu,Xingan,150000,152200,0.9756502853249425
Sichuan,Abazangzuqiangzu,510000,513200,0.8995951609994398
Sichuan,Bazhong,510000,511900,0.9282560980346775
Sichuan,Chengdu,510000,510100,0.5328201500249496
Sichuan,Dazhou,510000,511700,0.9018685301412469
Sichuan,Deyang,510000,510600,0.8517709130101585
Sichuan,Ganzizangzu,510000,513300,0.9508281590868258
Sichuan,Guangan,510000,511600,0.9313989241616994
Sichuan,Guangyuan,510000,510800,0.8702837741816637
Sichuan,Leshan,510000,511100,0.8400080776202759
Sichuan,Liangshanyizu,510000,513400,0.9158761400088888
Sichuan,Luzhou,510000,510500,0.891868653926264
Sichuan,Meishan,510000,511400,0.8260718375723718
Sichuan,Mianyang,510000,510700,0.7904324742638387
Sichuan,Nanchong,510000,511300,0.8788329677872873
Sichuan,Neijiang,510000,511000,0.8798266942797569
Sichuan,Panzhihua,510000,510400,0.84851269968139
Sichuan,Suining,510000,510900,0.8788209157564204
Sichuan,Yaan,510000,511800,0.8426920411773433
Sichuan,Yibin,510000,511500,0.8470895465131737
Sichuan,Zigong,510000,510300,0.8878875107865428
Sichuan,Ziyang,510000,512000,0.8900548014006678
Heilongjiang,Daqing,230000,230600,0.9874076972835144
Heilongjiang,Daxinganling,230000,232700,0.9936358080261964
Heilongjiang,Haerbin,230000,230100,0.8582541268951771
Heilongjiang,Hegang,230000,230400,0.9498452835572045
Heilongjiang,Heihe,230000,231100,0.9998198245497242
Heilongjiang,Jiamusi,230000,230800,0.9760526008766486
Heilongjiang,Jixi,230000,230300,0.9915519145568475
Heilongjiang,Mudanjiang,230000,231000,0.9215758297926706
Heilongjiang,Qiqihaer,230000,230200,0.9819769363990649
Heilongjiang,Qitaihe,230000,230900,0.0
Heilongjiang,Shuangyashan,230000,230500,0.9991943058672789
Heilongjiang,Suihua,230000,231200,0.9878263030900026
Heilongjiang,Yichun,230000,230700,0.9963099674044587
Xinjiang,Akesu,650000,652900,0.8364425766764836
Xinjiang,Aletai,650000,654300,0.9590276716067354
Xinjiang,Bayinguolengmenggu,650000,652800,0.7388307458669239
Xinjiang,Boertalamenggu,650000,652700,0.9738387923178032
Xinjiang,Changjihuizu,650000,652300,0.763606888946656
Xinjiang,Hami,650000,650500,0.6716365932195578
Xinjiang,Hetian,650000,653200,0.9128889094334391
Xinjiang,Kashi,650000,653100,0.9578913781548435
Xinjiang,Kelamayi,650000,650200,0.0
Xinjiang,Kezilesukeerkezi,650000,653000,0.9335091985966989
Xinjiang,NULL,650000,0,0.8597075293818792
Xinjiang,Tacheng,650000,654200,0.9666013530204318
Xinjiang,Tulufan,650000,650400,0.8950447623653108
Xinjiang,Wulumuqi,650000,650100,0.45087500281293624
Xinjiang,Yilihasake,650000,654000,0.8802373126238104
Gansu,Baiyin,620000,620400,0.8971025925998724
Gansu,Dingxi,620000,621100,0.9264355380532341
Gansu,Gannanzangzu,620000,623000,0.9757318022481963
Gansu,Jiayuguan,620000,620200,0.8364324465251445
Gansu,Jinchang,620000,620300,0.8944808462370587
Gansu,Jiuquan,620000,620900,0.9063099381648314
Gansu,Lanzhou,620000,620100,0.671391266947612
Gansu,Linxiahuizu,620000,622900,0.9010633055564812
Gansu,Longnan,620000,621200,0.9680505298404639
Gansu,Pingliang,620000,620800,0.8685560611236623
Gansu,Qingyang,620000,621000,0.8836036869281901
Gansu,Tianshui,620000,620500,0.9021267884746667
Gansu,Wuwei,620000,620600,0.9799560552193483
Gansu,Zhangye,620000,620700,0.8432463821730605
Hebei,Baoding,130000,130600,0.8906614303818512
Hebei,Cangzhou,130000,130900,0.9155078835364869
Hebei,Chengde,130000,130800,0.9485693338858682
Hebei,Handan,130000,130400,0.8787430448506516
Hebei,Hengshui,130000,131100,0.900314091753654
Hebei,Langfang,130000,131000,0.8089851647872944
Hebei,Qinhuangdao,130000,130300,0.8186279944729286
Hebei,Shijiazhuang,130000,130100,0.7191819830049615
Hebei,Tangshan,130000,130200,0.8234255424625393
Hebei,Xingtai,130000,130500,0.8918278202492396
Hebei,Zhangjiakou,130000,130700,0.890232775124806
Xizang,Ali,540000,542500,0.9153127438344342
Xizang,Changdu,540000,540300,0.9891684019062207
Xizang,Lasa,540000,540100,0.7295801819511646
Xizang,Linzhi,540000,540400,0.9706667213318763
Xizang,Naqu,540000,540600,0.9960292358231106
Xizang,Rikaze,540000,540200,0.9676510785818698
Xizang,Shannan,540000,540500,0.9758370302690219
Jiangxi,Fuzhou,360000,361000,0.8589735330731252
Jiangxi,Ganzhou,360000,360700,0.7777635930358042
Jiangxi,Jian,360000,360800,0.861999648624793
