NAME_1,NAME_2,GID_1,GID_2,Gini_Coefficient
Hainan,Danzhou,460000,460400,0.7008971185320736
Hainan,Haikou,460000,460100,0.3437674305955585
Hainan,NULL,460000,0,0.7708174095469136
Hainan,"Sansha
",460000,460030,0.6640484039023948
Hainan,Sanya,460000,460200,0.3569198255346011
Neimenggu,Alashan,150000,152900,0.5637132215034738
Neimenggu,Baotou,150000,150200,0.36590426092606665
Neimenggu,Bayannaoer,150000,150800,0.820230023873898
Neimenggu,Chifeng,150000,150400,0.8691173324440211
Neimenggu,Eerduosi,150000,150600,0.5965400966641028
Neimenggu,Huhehaote,150000,150100,0.5206061138170257
Neimenggu,Hulunbeier,150000,150700,0.9289375629820841
Neimenggu,Tongliao,150000,150500,0.8588207845914659
Neimenggu,Wuhai,150000,150300,0.8498036447545478
Neimenggu,Wulanchabu,150000,150900,0.8046299788279332
Neimenggu,Xilinguole,150000,152500,0.7531281040167481
Neimenggu,Xingan,150000,152200,0.8669820353380915
Sichuan,Abazangzuqiangzu,510000,513200,0.867461054773424
Sichuan,Bazhong,510000,511900,0.8831309495506341
Sichuan,Chengdu,510000,510100,0.4726854741022054
Sichuan,Dazhou,510000,511700,0.8730315850935041
Sichuan,Deyang,510000,510600,0.7616003561633367
Sichuan,Ganzizangzu,510000,513300,0.9266278936841592
Sichuan,Guangan,510000,511600,0.8716004319479119
Sichuan,Guangyuan,510000,510800,0.8358382242510861
Sichuan,Leshan,510000,511100,0.7841543004324809
Sichuan,Liangshanyizu,510000,513400,0.8868937756008468
Sichuan,Luzhou,510000,510500,0.8149797596238673
Sichuan,Meishan,510000,511400,0.7829942838853898
Sichuan,Mianyang,510000,510700,0.7154368851093325
Sichuan,Nanchong,510000,511300,0.7836290432587931
Sichuan,Neijiang,510000,511000,0.8208520678724545
Sichuan,Panzhihua,510000,510400,0.7059518236971449
Sichuan,Suining,510000,510900,0.819658464606114
Sichuan,Yaan,510000,511800,0.7247659448006999
Sichuan,Yibin,510000,511500,0.8070789426677807
Sichuan,Zigong,510000,510300,0.820572711138694
Sichuan,Ziyang,510000,512000,0.8517889439361565
Heilongjiang,Daqing,230000,230600,0.8989704732322837
