NAME_1,NAME_2,GID_1,GID_2,Gini_Coefficient
Hainan,Danzhou,460000,460400,0.8988805390716426
Hainan,Haikou,460000,460100,0.53556623850421
Hainan,NULL,460000,0,0.9012809313588378
Hainan,"Sansha
",460000,460030,0.7347320789309937
Hainan,Sanya,460000,460200,0.6069675751737722
Neimenggu,Alashan,150000,152900,0.8946304052423788
Neimenggu,Baotou,150000,150200,0.9370353073466773
Neimenggu,Bayannaoer,150000,150800,0.9789689762258713
Neimenggu,Chifeng,150000,150400,0.994639163105481
Neimenggu,Eerduosi,150000,150600,0.9233345576634301
Neimenggu,Huhehaote,150000,150100,0.9037094834275163
Neimenggu,Hulunbeier,150000,150700,0.9883309308668109
Neimenggu,Tongliao,150000,150500,0.9922285294135079
Neimenggu,Wuhai,150000,150300,0.9879707577719904
Neimenggu,Wulanchabu,150000,150900,0.9937368216986563
Neimenggu,Xilinguole,150000,152500,0.9938065195441804
Neimenggu,Xingan,150000,152200,0.9965127955802454
Sichuan,Abazangzuqiangzu,510000,513200,0.9787765093228793
Sichuan,Bazhong,510000,511900,0.9637348161246733
Sichuan,Chengdu,510000,510100,0.6835856837796289
Sichuan,Dazhou,510000,511700,0.9591725633947471
Sichuan,Deyang,510000,510600,0.9393844545984238
Sichuan,Ganzizangzu,510000,513300,0.9870463194433736
Sichuan,Guangan,510000,511600,0.9739228634697852
Sichuan,Guangyuan,510000,510800,0.9250948155382962
Sichuan,Leshan,510000,511100,0.9289355409556915
Sichuan,Liangshanyizu,510000,513400,0.9874922843587121
Sichuan,Luzhou,510000,510500,0.9550817974133518
Sichuan,Meishan,510000,511400,0.9441520388137772
Sichuan,Mianyang,510000,510700,0.8948925053604856
Sichuan,Nanchong,510000,511300,0.9455518467191695
Sichuan,Neijiang,510000,511000,0.9460481178909885
Sichuan,Panzhihua,510000,510400,0.9604183509071311
Sichuan,Suining,510000,510900,0.9669043253261976
Sichuan,Yaan,510000,511800,0.9305086788384815
Sichuan,Yibin,510000,511500,0.931285847060036
Sichuan,Zigong,510000,510300,0.9540619188758273
Sichuan,Ziyang,510000,512000,0.9455084428971741
Heilongjiang,Daqing,230000,230600,0.9931932599400017
Heilongjiang,Daxinganling,230000,232700,0.9780369645040067
Heilongjiang,Haerbin,230000,230100,0.9507072289778058
Heilongjiang,Hegang,230000,230400,0.9712130129422987
Heilongjiang,Heihe,230000,231100,0.9755024935475507
Heilongjiang,Jiamusi,230000,230800,0.9748026214441062
Heilongjiang,Jixi,230000,230300,0.9952622478743259
Heilongjiang,Mudanjiang,230000,231000,0.9615903546815131
Heilongjiang,Qiqihaer,230000,230200,0.9899027361955355
Heilongjiang,Qitaihe,230000,230900,0.9931225667857488
Heilongjiang,Shuangyashan,230000,230500,0.98787013728742
Heilongjiang,Suihua,230000,231200,0.9912692075326405
Heilongjiang,Yichun,230000,230700,0.9953985006427613
Xinjiang,Akesu,650000,652900,0.9656997569932095
Xinjiang,Aletai,650000,654300,0.972721459732285
Xinjiang,Bayinguolengmenggu,650000,652800,0.9411359788040509
Xinjiang,Boertalamenggu,650000,652700,0.9966051460848792
Xinjiang,Changjihuizu,650000,652300,0.9709526860131735
Xinjiang,Hami,650000,650500,0.9278847610546792
Xinjiang,Hetian,650000,653200,0.9919736953685205
Xinjiang,Kashi,650000,653100,0.9828821424212056
Xinjiang,Kelamayi,650000,650200,0.89296126502994
Xinjiang,Kezilesukeerkezi,650000,653000,0.9639581605116284
Xinjiang,NULL,650000,0,0.9692439745038087
Xinjiang,Tacheng,650000,654200,0.994596614634568
Xinjiang,Tulufan,650000,650400,0.9624731455694534
Xinjiang,Wulumuqi,650000,650100,0.8963596019967182
Xinjiang,Yilihasake,650000,654000,0.9122306736953688
Gansu,Baiyin,620000,620400,0.9749627657932313
Gansu,Dingxi,620000,621100,0.9789622781888456
Gansu,Gannanzangzu,620000,623000,0.9855604518172436
Gansu,Jiayuguan,620000,620200,0.9416392959436596
Gansu,Jinchang,620000,620300,0.9711398667368665
Gansu,Jiuquan,620000,620900,0.9540119567651731
Gansu,Lanzhou,620000,620100,0.7500444085943152
Gansu,Linxiahuizu,620000,622900,0.9793374300945709
Gansu,Longnan,620000,621200,0.9959183708882012
Gansu,Pingliang,620000,620800,0.9395055629804372
Gansu,Qingyang,620000,621000,0.955257200529791
Gansu,Tianshui,620000,620500,0.9683559414465248
Gansu,Wuwei,620000,620600,0.9821143270491279
Gansu,Zhangye,620000,620700,0.9221277177143403
Hebei,Baoding,130000,130600,0.9274936645518109
Hebei,Cangzhou,130000,130900,0.9612059272115864
Hebei,Chengde,130000,130800,0.9783438317518812
Hebei,Handan,130000,130400,0.9642507795812267
Hebei,Hengshui,130000,131100,0.9714798049575655
Hebei,Langfang,130000,131000,0.9055001376481215
Hebei,Qinhuangdao,130000,130300,0.943240784833611
Hebei,Shijiazhuang,130000,130100,0.8440528722205115
Hebei,Tangshan,130000,130200,0.8953153453453839
Hebei,Xingtai,130000,130500,0.9446782223588396
Hebei,Zhangjiakou,130000,130700,0.9196679007637265
Xizang,Ali,540000,542500,0.9587244663704081
Xizang,Changdu,540000,540300,0.9950146436344189
Xizang,Lasa,540000,540100,0.9548287821813971
Xizang,Linzhi,540000,540400,0.9746571478188722
Xizang,Naqu,540000,540600,0.995665348790518
Xizang,Rikaze,540000,540200,0.9866779664908366
Xizang,Shannan,540000,540500,0.0
Jiangxi,Fuzhou,360000,361000,0.9596971913129521
Jiangxi,Ganzhou,360000,360700,0.8703590167664743
Jiangxi,Jian,360000,360800,0.9668919203110966
Jiangxi,Jingdezhen,360000,360200,0.8670124547877872
Jiangxi,Jiujiang,360000,360400,0.9370308604403687
Jiangxi,Nanchang,360000,360100,0.7384618872916373
Jiangxi,Pingxiang,360000,360300,0.9451164848288958
Jiangxi,Shangrao,360000,361100,0.9624887385808294
Jiangxi,Xinyu,360000,360500,0.927298563010205
Jiangxi,Yichun,360000,360900,0.9745391824412172
Jiangxi,Yingtan,360000,360600,0.9611819600971373
Hunan,Changde,430000,430700,0.9487815126045389
Hunan,Changsha,430000,430100,0.634405292309003
Hunan,Chenzhou,430000,431000,0.9376042619443925
Hunan,Hengyang,430000,430400,0.9448800846972798
Hunan,Huaihua,430000,431200,0.9635834182721807
Hunan,Loudi,430000,431300,0.9484398610832033
Hunan,Shaoyang,430000,430500,0.9328787094737888
Hunan,Xiangtan,430000,430300,0.911523207381894
Hunan,Xiangxitujiazumiaozu,430000,433100,0.9551399514241079
Hunan,Yiyang,430000,430900,0.9605837518458757
Hunan,Yongzhou,430000,431100,0.9485428826693016
Hunan,Yueyang,430000,430600,0.9553068223752329
Hunan,Zhangjiajie,430000,430800,0.9110271283241747
Hunan,Zhuzhou,430000,430200,0.9092765950750868
Shanghai,NULL,330000,0,0.5373679742810173
Zhejiang,Hangzhou,330000,330100,0.642883542867317
Zhejiang,Huzhou,330000,330500,0.8825475496944467
Zhejiang,Jiaxing,330000,330400,0.8350989744218147
Zhejiang,Jinhua,330000,330700,0.8316398772539477
Zhejiang,Lishui,330000,331100,0.9115497729192921
Zhejiang,Ningbo,330000,330200,0.7386824082220191
Zhejiang,Quzhou,330000,330800,0.9069836459974063
Zhejiang,Shaoxing,330000,330600,0.8839879762026577
Zhejiang,Taizhou,330000,331000,0.8719376203877451
Zhejiang,Wenzhou,330000,330300,0.7446115967470084
Zhejiang,Zhoushan,330000,330900,0.9025662888998135
Guizhou,Anshun,520000,520400,0.942320440130267
Guizhou,Bijie,520000,520500,0.9708646013256677
Guizhou,Guiyang,520000,520100,0.8111767736403407
Guizhou,Liupanshui,520000,520200,0.9720511800055652
Guizhou,Qiandongnanmiaozudongzu,520000,522600,0.9615475858101187
Guizhou,Qiannanbuyizumiaozu,520000,522700,0.9559998121089407
Guizhou,Qianxinanbuyizumiaozu,520000,522300,0.9602292964276218
Guizhou,Tongren,520000,520600,0.9671633279658621
Guizhou,Zunyi,520000,520300,0.9080784311066766
Hubei,Enshitujiazumiaozu,420000,422800,0.9708898727946264
Hubei,Ezhou,420000,420700,0.9354948817534466
Hubei,Huanggang,420000,421100,0.9649177508662363
Hubei,Huangshi,420000,420200,0.9172841706497721
Hubei,Jingmen,420000,420800,0.9627735090713448
Hubei,Jingzhou,420000,421000,0.9684595065254211
Hubei,NULL,420000,0,0.9784322904572702
Hubei,Shiyan,420000,420300,0.9089473872627784
Hubei,Suizhou,420000,421300,0.9420444979939135
Hubei,Wuhan,420000,420100,0.5113873906999998
Hubei,Xiangyang,420000,420600,0.9306130269695919
Hubei,Xianning,420000,421200,0.957073729735448
Hubei,Xiaogan,420000,420900,0.9742313753393179
Hubei,Yichang,420000,420500,0.8844496257280655
Yunnan,Baoshan,530000,530500,0.9313085011706927
Yunnan,Chuxiongyizu,530000,532300,0.9728827601679411
Yunnan,Dalibaizu,530000,532900,0.9582893877473058
Yunnan,Dehongdaizujingpozu,530000,533100,0.9619582231229321
Yunnan,Diqingzangzu,530000,533400,0.9784441909965164
Yunnan,Honghehanizuyizu,530000,532500,0.9622541330292641
Yunnan,Kunming,530000,530100,0.6876536296646147
Yunnan,Lijiang,530000,530700,0.9415372680915137
Yunnan,Lincang,530000,530900,0.9757882847642899
Yunnan,Nujianglisuzu,530000,533300,0.9909954491236569
Yunnan,Puer,530000,530800,0.9702963551508872
Yunnan,Qujing,530000,530300,0.969976437992772
Yunnan,Wenshanzhuangzumiaozu,530000,532600,0.9880669265562405
Yunnan,Xishuangbannadaizu,530000,532800,0.96521381671961
Yunnan,Yuxi,530000,530400,0.9459537380597657
Yunnan,Zhaotong,530000,530600,0.9759306987234642
Shandong,Binzhou,370000,371600,0.9696957275146544
Shandong,Dezhou,370000,371400,0.9605573613669239
Shandong,Dongying,370000,370500,0.8945716848958243
Shandong,Heze,370000,371700,0.9817607388099687
Shandong,Jinan,370000,370100,0.8232021460254071
Shandong,Jining,370000,370800,0.9475613282622889
Shandong,Liaocheng,370000,371500,0.9619253107948735
Shandong,Linyi,370000,371300,0.9230412017196273
Shandong,Qingdao,370000,370200,0.7291467182320843
Shandong,Rizhao,370000,371100,0.8863290599925504
Shandong,Taian,370000,370900,0.9176068175176746
Shandong,Weifang,370000,370700,0.9098502390564651
Shandong,Weihai,370000,371000,0.9032652822328961
Shandong,Yantai,370000,370600,0.9178249464231588
Shandong,Zaozhuang,370000,370400,0.9456293591137609
Shandong,Zibo,370000,370300,0.8893720831934683
Shanxi,Ankang,610000,610900,0.9819127779320524
Shanxi,Baoji,610000,610300,0.9096340178980243
Shanxi,Hanzhong,610000,610700,0.923195057026313
Shanxi,Shangluo,610000,611000,0.9778601941765871
Shanxi,Tongchuan,610000,610200,0.9593803853833615
Shanxi,Weinan,610000,610500,0.9632419970955265
Shanxi,Xian,610000,610100,0.6159039702231124
Shanxi,Xianyang,610000,610400,0.9411685743371516
Shanxi,Yanan,610000,610600,0.9686671221108655
Shanxi,Yulin,610000,610800,0.9775150715821459
Jilin,Baicheng,220000,220800,0.9885414476268024
Jilin,Baishan,220000,220600,0.9900663653251754
Jilin,Changchun,220000,220100,0.9207384429837837
Jilin,Jilin,220000,220200,0.9715884086856998
Jilin,Liaoyuan,220000,220400,0.978955528814782
Jilin,Siping,220000,220300,0.984077827055756
Jilin,Songyuan,220000,220700,0.9917022900356303
Jilin,Tonghua,220000,220500,0.9405977201812098
Jilin,Yanbianchaoxianzu,220000,222400,0.9303413969793278
Fujian,Fuzhou,350000,350100,0.676559435550841
Fujian,Longyan,350000,350800,0.9047117021607585
Fujian,Nanping,350000,350700,0.9165882209299757
Fujian,Ningde,350000,350900,0.9377934794535052
Fujian,Putian,350000,350300,0.9155313201000121
Fujian,Quanzhou,350000,350500,0.7864299462342704
Fujian,Sanming,350000,350400,0.9265916137815575
Fujian,Xiamen,350000,350200,0.5213802206506848
Fujian,Zhangzhou,350000,350600,0.8873039561210516
Henan,Anyang,410000,410500,0.9248485819162452
Henan,Hebi,410000,410600,0.9486594427570955
Henan,Jiaozuo,410000,410800,0.9320765881360062
Henan,Kaifeng,410000,410200,0.9468661365486843
Henan,Luohe,410000,411100,0.96709631941281
Henan,Luoyang,410000,410300,0.8883237097341452
Henan,NULL,410000,0,0.9467859049872855
Henan,Nanyang,410000,411300,0.9684217248450427
Henan,Pingdingshan,410000,410400,0.9593522813096316
Henan,Puyang,410000,410900,0.921210585323099
Henan,Sanmenxia,410000,411200,0.9000745451636383
Henan,Shangqiu,410000,411400,0.9843245314675776
Henan,Xinxiang,410000,410700,0.9421337338539442
Henan,Xinyang,410000,411500,0.963264293959814
Henan,Xuchang,410000,411000,0.9512013681002994
Henan,Zhengzhou,410000,410100,0.7173600165362743
Henan,Zhoukou,410000,411600,0.9879442591822902
Henan,Zhumadian,410000,411700,0.9775122051854316
Shanxi,Changzhi,140000,140400,0.9493916114339334
Shanxi,Datong,140000,140200,0.9651908856375181
Shanxi,Jincheng,140000,140500,0.9127323739147718
Shanxi,Jinzhong,140000,140700,0.9316880105343482
Shanxi,Linfen,140000,141000,0.9262358681618754
Shanxi,Lüliang,140000,141100,0.9417443929352922
Shanxi,Shuozhou,140000,140600,0.9758127339411661
Shanxi,Taiyuan,140000,140100,0.6742891737010186
Shanxi,Xinzhou,140000,140900,0.9544257324303077
Shanxi,Yangquan,140000,140300,0.8987223985041563
Shanxi,Yuncheng,140000,140800,0.9556516697985433
Guangxi,Baise,450000,451000,0.9682785981925335
Guangxi,Beihai,450000,450500,0.9079735647390675
Guangxi,Chongzuo,450000,451400,0.9805048262677571
Guangxi,Fangchenggang,450000,450600,0.9418906707525079
Guangxi,Guigang,450000,450800,0.9622040871509921
Guangxi,Guilin,450000,450300,0.8872600110740925
Guangxi,Hechi,450000,451200,0.9630473195480693
Guangxi,Hezhou,450000,451100,0.9631494116763032
Guangxi,Laibin,450000,451300,0.9683204920133273
Guangxi,Liuzhou,450000,450200,0.812235589992601
