name,gb,Average_Accessibility
梅州市,156441400,4.362725699070491
鄂州市,156420700,3.201215808795018
吕梁市,156141100,1.768377433063512
舟山市,156330900,9.484200820175916
朝阳市,156211300,0.2816960551981499
广安市,156511600,1.0980447562601663
濮阳市,156410900,3.4120389540370897
宣城市,156341800,3.9424926281072663
六盘水市,156520200,1.0880743548641403
深圳市,156440300,16.613578780668917
三明市,156350400,4.228882489810329
景德镇市,156360200,1.9834321302738123
楚雄彝族自治州,156532300,1.2177406225041045
大连市,156210200,3.682695671329424
攀枝花市,156510400,1.238731420148165
贺州市,156451100,3.2696987043643704
西安市,156610100,10.378645192756407
境界线,,0.0
淮北市,156340600,1.501711279895207
邵阳市,156430500,1.494956327597454
石家庄市,156130100,3.0679005767963554
汕尾市,156441500,2.2036623605395143
荆门市,156420800,2.1349321377985437
衢州市,156330800,5.845478746805686
迪庆藏族自治州,156533400,2.4051820348711983
宜宾市,156511500,2.0900225279282254
葫芦岛市,156211400,0.8204149670974434
济南市,156370100,3.8564535193511045
贵阳市,156520100,3.5343694524406275
珠海市,156440400,16.430022199568356
长春市,156220100,1.3487068504895439
延边朝鲜族自治州,156222400,1.6059999654795711
萍乡市,156360300,1.7690701020891826
庆阳市,156621000,1.8641758282182368
泉州市,156350500,4.976597354726704
自贡市,156510300,0.8821407143540438
临沂市,156371300,3.198396575906714
百色市,156451000,1.9735592144667673
鞍山市,156210300,0.5377739751445727
铜陵市,156340700,1.9588617602148133
唐山市,156130200,2.9129081449562713
岳阳市,156430600,1.5491568062909926
河源市,156441600,5.004974404624671
孝感市,156420900,1.225803458650232
金华市,156330700,4.821442945816233
兴安盟,156152200,0.23271362790064165
盘锦市,156211100,0.9315280223174255
雅安市,156511800,3.441235515385246
亳州市,156341600,1.3268182092652543
商洛市,156611000,1.2061352750106507
盐城市,156320900,4.462105151409081
汕头市,156440500,1.8827404670995687
安顺市,156520400,2.1769724912213393
黔南布依族苗族自治州,156522700,2.3919541068508177
厦门市,156350200,6.753861952590298
太子山天然林保护区,156629900,0.0
阿克苏地区,156652900,0.18453025503733714
红河哈尼族彝族自治州,156532500,1.3850746036349428
甘南藏族自治州,156623000,1.3078443255435457
太原市,156140100,7.747305336632679
常德市,156430700,1.5587227792485128
牡丹江市,156231000,0.3209279304104802
淮南市,156340400,1.0038559837745396
德阳市,156510600,1.886167176073263
威海市,156371000,2.133111312069987
秦皇岛市,156130300,3.4429836045167277
绍兴市,156330600,3.160797289127997
阳江市,156441700,3.848093487119363
铁岭市,156211200,0.4948699754800068
达州市,156511700,0.7297704512200889
池州市,156341700,2.01287508732985
淮安市,156320800,3.2674642417695083
遵义市,156520300,2.3421351595199433
黔东南苗族侗族自治州,156522600,2.105615352677911
莆田市,156350300,2.6940466282148754
南昌市,156360100,5.206049680828151
佛山市,156440600,10.201657320899868
大同市,156140200,1.9872384343147376
昆明市,156530100,6.498411021385961
张家界市,156430800,3.7425918740075885
泸州市,156510500,1.122698197574297
沈阳市,156210100,1.2481395868371354
邯郸市,156130400,1.4429220372018834
马鞍山市,156340500,1.724365102550208
日照市,156371100,4.70809368012251
三亚市,156460200,19.570841742598134
十堰市,156420300,2.6311767773798636
呼和浩特市,156150100,2.4183545952791237
德宏傣族景颇族自治州,156533100,1.7198459002987134
梧州市,156450400,3.3882322925860806
枣庄市,156370400,2.375114612580741
安阳市,156410500,1.5320119060541069
怀化市,156431200,1.3977330655110562
阳泉市,156140300,2.7861005069544444
保亭黎族苗族自治县,156469029,25.41397389714383
中农发山丹马场,156629700,4.1710455082902405
鹰潭市,156360600,1.9518340381441308
陵水黎族自治县,156469028,15.629705535619328
博尔塔拉蒙古自治州,156652700,1.3292716529713697
乐东黎族自治县,156469027,3.2954736615778453
辽源市,156220400,0.7518506625837423
齐齐哈尔市,156230200,0.11771041032877741
龙岩市,156350800,3.4789408478607804
天门市,156429006,0.4653707619710998
潜江市,156429005,1.1342470974038856
邢台市,156130500,2.4499943568295577
仙桃市,156429004,1.8565203126742393
绥化市,156231200,0.12106331851578374
丹东市,156210600,0.5191574865916777
滨州市,156371600,1.7160814111787113
镇江市,156321100,4.637633019348301
昌江黎族自治县,156469026,4.559665556717309
周口市,156411600,0.8903836751734611
白沙黎族自治县,156469025,17.528152803868725
临高县,156469024,1.519207076604525
吐鲁番市,156650400,2.02112777992064
澄迈县,156469023,6.538606365583673
长沙市,156430100,10.576267406420936
屯昌县,156469022,5.638630496193454
定安县,156469021,4.916317884342675
海口市,156460100,11.653528106115017
乐山市,156511100,1.816610663532923
凉山彝族自治州,156513400,0.5226214681082696
桂林市,156450300,3.2072734053618945
东营市,156370500,9.15520378316444
鹤壁市,156410600,1.529220401807325
娄底市,156431300,2.1583996027846233
包头市,156150200,0.902779765378792
锡林郭勒盟,156152500,0.33738234219181557
琼中黎族苗族自治县,156469030,4.3426575199603095
长治市,156140400,2.2542043695696625
赣州市,156360700,4.5545957246006585
莲花山风景林自然保护区,156629800,0.0
通化市,156220500,1.1440896818717186
巴音郭楞蒙古自治州,156652800,1.1542013089601248
上海市,156310000,12.913303254751982
鸡西市,156230300,0.1738350644103218
宁德市,156350900,3.3631782005542843
保定市,156130600,2.7076677729728886
菏泽市,156371700,0.9825636094892364
崇左市,156451400,1.5423752025670483
黑河市,156231100,0.4811918553292674
扬州市,156321000,4.0653729367909595
驻马店市,156411700,0.8936702581103679
哈密市,156650500,2.8718277513193002
株洲市,156430200,3.275187826566422
锦州市,156210700,0.42749636690564635
肇庆市,156441200,5.352305550044046
恩施土家族苗族自治州,156422800,2.208550515431106
宜昌市,156420500,4.728903584159699
怒江傈僳族自治州,156533300,0.6553236520475537
柳州市,156450200,5.705276929633595
平凉市,156620800,1.0428378786771069
眉山市,156511400,2.890704422526855
青岛市,156370200,6.486819517668026
新乡市,156410700,2.2185590640405595
乌海市,156150300,1.1021772853787806
黔西南布依族苗族自治州,156522300,2.1685207598406633
晋城市,156140500,2.9616862816052834
广州市,156440100,14.326431112200016
吉林市,156220200,0.40969167724548167
九江市,156360400,1.9778809449121968
漳州市,156350600,4.578054460427683
来宾市,156451300,2.2342104128373745
张家口市,156130700,4.068706621572348
德州市,156371400,1.857962028783978
胡杨河市,156659010,0.0
固原市,156640400,2.678901484287005
抚顺市,156210400,0.2672992838101709
安庆市,156340800,2.2007729501738043
白杨市,156659012,0.0
新星市,156659011,7.591754521522528
克拉玛依市,156650200,4.859871193963532
湘潭市,156430300,3.1468575643359835
昆玉市,156659009,0.0
惠州市,156441300,8.240538575197416
可克达拉市,156659008,1.504075001102365
襄阳市,156420600,3.212957450828011
南宁市,156450100,3.0983744394029804
南充市,156511300,1.113134943279854
酒泉市,156620900,3.009226859390887
淄博市,156370300,3.543685094257505
图木舒克市,156659003,0.0
阿拉尔市,156659002,1.0447781474527402
焦作市,156410800,2.6031582968938007
石河子市,156659001,0.9509233971561271
赤峰市,156150400,0.16686055540821929
双河市,156659007,0.0
铁门关市,156659006,0.8369801981494558
北屯市,156659005,2.0128700805751203
五家渠市,156659004,7.398736457590688
韶关市,156440200,5.5518833826599865
朔州市,156140600,1.4814395433109613
四平市,156220300,0.38809740596127246
新余市,156360500,2.51870855448202
南平市,156350700,5.388661325659785
哈尔滨市,156230100,0.727341895966249
成都市,156510100,7.999774592166824
河池市,156451200,1.9674248934984964
中卫市,156640500,3.4214129131702506
本溪市,156210500,0.8278555785799198
承德市,156130800,2.612140284594052
聊城市,156371500,1.7678703098849629
衡阳市,156430400,1.4972341182438598
湘西土家族苗族自治州,156433100,2.002019849846383
杭州市,156330100,14.698379779678739
玉树藏族自治州,156632700,0.3016155004966263
武威市,156620600,1.0054862331612073
临夏回族自治州,156622900,0.6703008155684202
黄山市,156341000,6.036435350338894
徐州市,156320300,2.469754526212102
济宁市,156370800,1.9641400369057178
揭阳市,156445200,1.7409074379335139
那曲市,156540600,0.4351662330125874
郑州市,156410100,8.671649572699225
通辽市,156150500,0.10634447317784888
贵港市,156450800,0.9060566987011779
安康市,156610900,1.4640391611260957
昌吉回族自治州,156652300,1.2016359281091378
晋中市,156140700,2.7134105216820084
大庆市,156230600,0.5104275114316669
普洱市,156530800,0.944558398484742
白城市,156220800,0.3138485670565861
石嘴山市,156640200,3.8916899013521453
荆州市,156421000,1.1708067385973806
沧州市,156130900,2.056328904428871
三门峡市,156411200,3.2993964563654403
海西蒙古族藏族自治州,156632800,2.5772800001837486
云浮市,156445300,5.791428268434641
张掖市,156620700,2.4934953107398594
滁州市,156341100,2.392748424600732
泰安市,156370900,2.4758749472699026
无锡市,156320200,5.682245290430977
大兴安岭地区,156232700,2.778093421239542
鄂尔多斯市,156150600,3.7335201511810556
阿拉善盟,156152900,7.433391885600801
山南市,156540500,0.4221164841719903
开封市,156410200,2.042916456704921
重庆市,156500000,4.650408502229358
钦州市,156450700,1.1953285275063978
榆林市,156610800,1.0154133633443951
伊春市,156230700,0.21880992433726246
运城市,156140800,2.091221469897922
丽江市,156530700,2.5721247225996917
黄冈市,156421100,2.0662110208020104
吴忠市,156640300,3.2955139669723215
南阳市,156411300,1.0183924437103047
乌鲁木齐市,156650100,1.5443247068184642
和田地区,156653200,0.2031644293325423
海南藏族自治州,156632500,1.8753510640631577
海东市,156630200,1.2403919893637945
武汉市,156420100,11.815964216815576
儋州市,156460400,4.7402041271943265
甘孜藏族自治州,156513300,3.422617067803049
内江市,156511000,0.8191985580860045
烟台市,156370600,3.9854598127865235
南京市,156320100,10.83310724495848
白银市,156620400,1.0461697681620477
郴州市,156431000,2.2012712572984454
呼伦贝尔市,156150700,0.525984813996972
防城港市,156450600,2.4808026696786016
北京市,156110000,12.290768092897775
洛阳市,156410300,2.7269923571373305
汉中市,156610700,2.40240013583024
吉安市,156360800,1.3669008916764267
丽水市,156331100,4.057083638391237
忻州市,156140900,1.602872043915962
中山市,156442000,11.177668474985472
鹤岗市,156230400,0.13279716429972754
白山市,156220600,0.6062925172023188
咸宁市,156421200,2.5537469429027033
宿迁市,156321300,3.8718215960289055
济源市,156419001,2.684507007945437
营口市,156210800,0.7141746907013187
商丘市,156411400,0.8921156739776093
果洛藏族自治州,156632600,0.2507405771318893
三沙市,156460300,211.9047555700444
黄石市,156420200,1.9257238949537907
阿坝藏族羌族自治州,156513200,4.568072082926722
潍坊市,156370700,3.2869352799976808
天水市,156620500,0.7138372630986028
永州市,156431100,1.5346757036749625
巴彦淖尔市,156150800,0.7135552715003979
北海市,156450500,1.8181271381031565
平顶山市,156410400,1.5810620062375487
宜春市,156360900,1.3624401427136243
台州市,156331000,3.662031784384518
东方市,156469007,6.905114061847189
延安市,156610600,1.8858207043292166
万宁市,156469006,4.9735687137203035
文昌市,156469005,7.209549149393805
双鸭山市,156230500,0.3129404357862404
临沧市,156530900,0.5081468765220287
松原市,156220700,0.335298021938
随州市,156421300,2.623277004654428
资阳市,156512000,1.8595097207290423
银川市,156640100,5.313100186916165
泰州市,156321200,3.7744895662409927
神农架林区,156429021,14.530474765325684
阜新市,156210900,0.25298835126069996
琼海市,156469002,14.250579089195345
五指山市,156469001,3.294581816800879
信阳市,156411500,1.4280496415936352
湖州市,156330500,6.261488054986531
黄南藏族自治州,156632300,0.28752370888787704
抚州市,156361000,1.48060982882306
清远市,156441800,5.059316952871385
天津市,156120000,11.843727319892423
嘉峪关市,156620200,1.9416389757968489
乌兰察布市,156150900,1.2160392522457553
阿里地区,156542500,3.0438478826513595
连云港市,156320700,3.060064194203338
克孜勒苏柯尔克孜自治州,156653000,0.4500712490094793
日喀则市,156540200,0.5857161712718986
渭南市,156610500,1.663239902200857
铜仁市,156520600,1.3992542198574403
玉溪市,156530400,1.9834898157775331
江门市,156440700,5.759095728851566
益阳市,156430900,1.2498161139558546
广元市,156510800,6.053073512231537
芜湖市,156340200,4.662929738120911
塔城地区,156654200,0.3636973443920277
嘉兴市,156330400,6.413053011725549
西宁市,156630100,0.5827722294335068
上饶市,156361100,1.2946441432234472
东莞市,156441900,9.421210419544025
南通市,156320600,4.065801762052665
辽阳市,156211000,1.1974409855139274
巴中市,156511900,0.9886688425642255
六安市,156341500,1.5270330866080182
金昌市,156620300,1.9694895758538289
廊坊市,156131000,7.520030642428473
拉萨市,156540100,1.5713628098002628
喀什地区,156653100,0.359003834118578
阿勒泰地区,156654300,4.512398182009354
毕节市,156520500,1.0594375156236258
福州市,156350100,5.671667552033984
咸阳市,156610400,2.3677353803304038
文山壮族苗族自治州,156532600,0.6248417311946539
湛江市,156440800,1.7040397624106127
曲靖市,156530300,1.294949946616441
蚌埠市,156340300,1.0061765415787982
绵阳市,156510700,3.4578372037469642
温州市,156330300,3.7593864232917613
苏州市,156320500,9.682515993741443
阜阳市,156341200,1.38130612326195
林芝市,156540400,8.165663369902044
衡水市,156131100,1.85866193984073
许昌市,156411000,1.8669976796241032
佳木斯市,156230800,0.21746968664810085
宝鸡市,156610300,3.4905286119792565
昭通市,156530600,0.6604069913753585
大理白族自治州,156532900,1.5489442831261568
定西市,156621100,0.8179319705915767
茂名市,156440900,3.6642924339127774
伊犁哈萨克自治州,156654000,2.996232491196336
宁波市,156330200,6.886158006472054
兰州市,156620100,2.9740348168969395
临汾市,156141000,2.406049489628569
常州市,156320400,7.641541691245187
宿州市,156341300,1.1879436958843506
潮州市,156445100,3.111917995184187
昌都市,156540300,1.7360872808071244
玉林市,156450900,1.4463111057845253
海北藏族自治州,156632200,2.378382267434007
漯河市,156411100,1.308292243553855
七台河市,156230900,0.20207598486380565
西双版纳傣族自治州,156532800,2.334687547610585
陇南市,156621200,0.3964649299623146
保山市,156530500,1.9333807195206296
遂宁市,156510900,0.9480868707261092
合肥市,156340100,5.632346691427057
铜川市,156610200,3.0230644998670955
