name,gb,Average_Accessibility
梅州市,156441400,4.057247553909306
鄂州市,156420700,0.32569876228893063
吕梁市,156141100,0.13232788448625102
舟山市,156330900,1.2717706116381493
朝阳市,156211300,0.04988418034063554
广安市,156511600,0.20176312137631938
濮阳市,156410900,0.16212677962336206
宣城市,156341800,0.3484926110999144
六盘水市,156520200,0.053514731662605675
深圳市,156440300,5.027873480096312
三明市,156350400,1.2097765281996709
景德镇市,156360200,2.702907676151937
楚雄彝族自治州,156532300,0.2966973446872396
大连市,156210200,2.2367042146894582
攀枝花市,156510400,0.5231185626520938
贺州市,156451100,0.0
西安市,156610100,2.0810552417162675
境界线,,0.0
淮北市,156340600,0.12615237852248237
邵阳市,156430500,0.0
石家庄市,156130100,0.9332853902462565
汕尾市,156441500,0.0
荆门市,156420800,0.124333765659165
衢州市,156330800,3.218778535543835
迪庆藏族自治州,156533400,0.6299799991099989
宜宾市,156511500,0.06434239398437996
葫芦岛市,156211400,0.0
济南市,156370100,0.9183157753544693
贵阳市,156520100,0.9927411385989747
珠海市,156440400,2.1892073657767246
长春市,156220100,0.06183460948011614
延边朝鲜族自治州,156222400,0.08264072592338888
萍乡市,156360300,0.13444244719430168
庆阳市,156621000,0.25920726075039735
泉州市,156350500,0.5991293309220401
自贡市,156510300,0.18218824120037674
临沂市,156371300,1.4223904596685615
百色市,156451000,0.3167638619683606
鞍山市,156210300,0.14833714379730584
铜陵市,156340700,0.07812169364329513
唐山市,156130200,2.3873231238037045
岳阳市,156430600,0.2550252473091209
河源市,156441600,1.8133340648057572
孝感市,156420900,0.24685423413935415
金华市,156330700,0.6573862434000189
兴安盟,156152200,0.2757332065371974
盘锦市,156211100,0.21280334434146655
雅安市,156511800,0.09178003553665748
亳州市,156341600,0.19391088127717296
商洛市,156611000,0.18046824211070978
盐城市,156320900,1.5191120113094343
汕头市,156440500,0.14147992916599633
安顺市,156520400,0.44749541598141823
黔南布依族苗族自治州,156522700,0.1329869970474439
厦门市,156350200,1.6249150294418317
太子山天然林保护区,156629900,0.0
阿克苏地区,156652900,0.0
红河哈尼族彝族自治州,156532500,0.029324925462195867
甘南藏族自治州,156623000,0.0
太原市,156140100,2.3599770341914366
常德市,156430700,0.07185986242232362
牡丹江市,156231000,0.19084257168279692
淮南市,156340400,0.18846841966466318
德阳市,156510600,0.6464372937139675
威海市,156371000,0.5180861615624047
秦皇岛市,156130300,0.7337663222288754
绍兴市,156330600,0.9283858777968559
阳江市,156441700,0.23250979834711105
铁岭市,156211200,0.1952817570228816
达州市,156511700,0.02899876619209129
池州市,156341700,0.3485869526144791
淮安市,156320800,0.7743714399273565
遵义市,156520300,0.3489848517018155
黔东南苗族侗族自治州,156522600,0.35400763282350894
莆田市,156350300,0.2444921862040995
南昌市,156360100,0.8009593377520902
佛山市,156440600,0.8274170585899526
大同市,156140200,0.2739424937341427
昆明市,156530100,0.9218957342222792
张家界市,156430800,0.0
泸州市,156510500,0.33432252479976493
沈阳市,156210100,0.22850651239089448
邯郸市,156130400,0.8394861057786693
马鞍山市,156340500,0.4963753001804143
日照市,156371100,2.3679794550773243
三亚市,156460200,3.3452284142307565
十堰市,156420300,0.5543662005862164
呼和浩特市,156150100,0.42153003977395337
德宏傣族景颇族自治州,156533100,0.0
梧州市,156450400,0.0
枣庄市,156370400,0.7833563628069534
安阳市,156410500,0.17706108498626752
怀化市,156431200,0.33377722434958096
阳泉市,156140300,0.1774040625232241
保亭黎族苗族自治县,156469029,0.0
中农发山丹马场,156629700,0.0
鹰潭市,156360600,0.2561514564004903
陵水黎族自治县,156469028,1.3224613967723196
博尔塔拉蒙古自治州,156652700,0.6382464132702204
乐东黎族自治县,156469027,0.9757349139038002
辽源市,156220400,0.6775817599459426
齐齐哈尔市,156230200,0.032075571948561456
龙岩市,156350800,0.6518415850722518
天门市,156429006,0.09595465839241901
潜江市,156429005,0.0
邢台市,156130500,0.5284033662590104
仙桃市,156429004,0.4020811934670067
绥化市,156231200,0.0
丹东市,156210600,0.05207039314147995
滨州市,156371600,0.2877102246138052
镇江市,156321100,1.3534540625265994
昌江黎族自治县,156469026,0.6913768361078348
周口市,156411600,0.015346440863190395
白沙黎族自治县,156469025,0.0
临高县,156469024,0.0
吐鲁番市,156650400,0.2654346302873536
澄迈县,156469023,0.9272968998974895
长沙市,156430100,1.9797946281530006
屯昌县,156469022,0.0
定安县,156469021,4.305842514234913
海口市,156460100,3.8114509634871268
乐山市,156511100,0.15582379365305335
凉山彝族自治州,156513400,0.03419625938112747
桂林市,156450300,0.335951567668335
东营市,156370500,0.7550198918665036
鹤壁市,156410600,0.5930141545900429
娄底市,156431300,0.03262432506341799
包头市,156150200,0.027322812875670125
