name,Shape_Length,Shape_Area,gb,Urban,Urban_Ratio
宁波市,31.86721678168722,0.6784210836583171,156330200,Rural,78.05
宁波市,22.712102359432606,0.19081883000511796,156330200,Urban,21.95
宁德市,17.758618932609227,1.172214133780944,156350900,Rural,98.72
宁德市,5.430160567745414,0.01517030616635292,156350900,Urban,1.28
怒江傈僳族自治州,10.878312408180951,1.3242176618642076,156533300,Rural,99.98
怒江傈僳族自治州,0.15415090399994824,0.00029900672128802306,156533300,Urban,0.02
攀枝花市,8.754931958707681,0.659282070719501,156510400,Rural,98.2
攀枝花市,2.9622844880002503,0.012057371687488608,156510400,Urban,1.8
盘锦市,11.138047334926963,0.36873820441043637,156211100,Rural,93.05
盘锦市,6.266879577044442,0.0275606009676927,156211100,Urban,6.95
平顶山市,22.909644437970805,0.7001178963344331,156410400,Rural,90.92
平顶山市,16.85611536605988,0.06987966739704499,156410400,Urban,9.08
平凉市,11.492679463670317,1.0926762852583756,156620800,Rural,99.39
平凉市,1.989621655741792,0.006719731094977917,156620800,Urban,0.61
萍乡市,6.692955401944397,0.33853081000510793,156360300,Rural,96.93
萍乡市,2.7423768779993907,0.010723134959403214,156360300,Urban,3.07
莆田市,13.356076622972745,0.30360141538473245,156350300,Rural,85.97
莆田市,8.662735978124964,0.04953608727900358,156350300,Urban,14.03
濮阳市,17.375996884808924,0.37510923512071254,156410900,Rural,88.81
濮阳市,12.417932584806946,0.04724817956455731,156410900,Urban,11.19
普洱市,15.87081149714501,3.896661536428437,156530800,Rural,99.85
普洱市,1.5336103286118994,0.006035451089739454,156530800,Urban,0.15
七台河市,8.712742673786352,0.7020009262107492,156230900,Rural,97.79
七台河市,2.938568954000175,0.015885630960253153,156230900,Urban,2.21
齐齐哈尔市,33.94896937129216,5.004719814015592,156230200,Rural,98.75
齐齐哈尔市,16.00580228887509,0.06328991104229534,156230200,Urban,1.25
潜江市,7.643463091398393,0.1730255034122911,156429005,Rural,92.08
潜江市,5.130716349431903,0.014879434265804467,156429005,Urban,7.92
黔东南苗族侗族自治州,18.560979566489554,2.72782178345903,156522600,Rural,99.44
黔东南苗族侗族自治州,4.49948161400016,0.015281081054980944,156522600,Urban,0.56
黔南布依族苗族自治州,19.222983771357914,2.3432693204629382,156522700,Rural,99.49
黔南布依族苗族自治州,4.367429217998733,0.012125931893543102,156522700,Urban,0.51
黔西南布依族苗族自治州,12.340226793037724,1.4918898196362793,156522300,Rural,99.28
黔西南布依族苗族自治州,3.9364792059149196,0.010889842294386453,156522300,Urban,0.72
钦州市,9.709054655958202,0.9246309477732062,156450700,Rural,98.8
钦州市,2.9612065000001166,0.011269800906792754,156450700,Urban,1.2
秦皇岛市,18.695660614561092,0.7539466383618273,156130300,Rural,91.86
秦皇岛市,13.937370962272604,0.0667654821231674,156130300,Urban,8.14
青岛市,37.866991725758304,0.9367579714337078,156370200,Rural,84.41
青岛市,29.339080852539322,0.17300569943291125,156370200,Urban,15.59
清远市,19.290053457875675,1.6507970571554005,156441800,Rural,97.66
清远市,10.646692419602147,0.03959956154529197,156441800,Urban,2.34
庆阳市,12.50523832404146,2.7075578756199494,156621000,Rural,99.69
庆阳市,2.4916213717399733,0.00829713169419968,156621000,Urban,0.31
琼海市,3.017035952982345,0.14193107123269671,156469002,Rural,97.97
琼海市,0.8381281539999463,0.0029349430913027407,156469002,Urban,2.03
琼中黎族苗族自治县,3.0001948467188546,0.23140942452340205,156469030,Rural,99.79
琼中黎族苗族自治县,0.16385270799992213,0.000480139291594424,156469030,Urban,0.21
曲靖市,18.323721431855688,2.576164722249213,156530300,Rural,99.03
曲靖市,6.322881955998923,0.025321591773113328,156530300,Urban,0.97
衢州市,12.652574367708183,0.7886396923552541,156330800,Rural,96.4
衢州市,7.036486154043775,0.02942825002495401,156330800,Urban,3.6
泉州市,24.926683777928776,0.8226484519851085,156350500,Rural,82.03
泉州市,16.62482556232154,0.18022374848072906,156350500,Urban,17.97
日喀则市,40.30616435228239,16.663737586483347,156540200,Rural,99.99
日喀则市,0.40208592200019666,0.0013632876347588765,156540200,Urban,0.01
日照市,18.680304061755358,0.466621300983813,156371100,Rural,88.14
日照市,14.190037967515844,0.0627779935190149,156371100,Urban,11.86
三门峡市,11.307642944032077,0.9573588184725856,156411200,Rural,98.23
三门峡市,4.023753976555758,0.017247694121040203,156411200,Urban,1.77
三明市,16.95406285866293,2.052722857935991,156350400,Rural,98.88
三明市,6.2497276888358835,0.023316943344716443,156350400,Urban,1.12
三沙市,40.333623873431634,0.5003705171625127,156460300,Rural,100.0
三亚市,5.829148654256274,0.15051638093826852,156460200,Rural,92.74
三亚市,3.0664284977702674,0.011790486859852336,156460200,Urban,7.26
厦门市,7.591224319673851,0.08005105186965401,156350200,Rural,56.34
厦门市,5.204941417397472,0.06203834500687221,156350200,Urban,43.66
山南市,17.042319472023355,7.253127670316316,156540500,Rural,99.99
山南市,0.25278591800019967,0.0008572930163106109,156540500,Urban,0.01
汕头市,10.158608549697314,0.11403667880745776,156440500,Rural,60.6
汕头市,7.318300543835501,0.07415015641287909,156440500,Urban,39.4
汕尾市,14.312909480784278,0.43975302560545726,156441500,Rural,95.13
汕尾市,7.5693160756869275,0.022497450313928913,156441500,Urban,4.87
商洛市,10.917063704593755,1.8937463385176845,156611000,Rural,99.66
商洛市,2.083732131999909,0.00647959262731402,156611000,Urban,0.34
商丘市,24.183181503812197,0.985240830664691,156411400,Rural,93.87
商丘市,17.28349932224826,0.06432033031160035,156411400,Urban,6.13
上海市,26.82430041552343,0.2900161613225377,156310000,Rural,42.52
上海市,20.580562870801483,0.3920657250828731,156310000,Urban,57.48
上饶市,20.970161647616305,2.0652805864385138,156361100,Rural,98.41
上饶市,8.837760574047781,0.03336679330616318,156361100,Urban,1.59
韶关市,15.31011960406649,1.6132821532972792,156440200,Rural,98.56
韶关市,5.470201094001595,0.02349174613621825,156440200,Urban,1.44
邵阳市,13.156232583083158,1.875551251653899,156430500,Rural,99.04
邵阳市,3.669977293999409,0.0181531288561068,156430500,Urban,0.96
绍兴市,24.103440901135933,0.6749657642975314,156330600,Rural,87.47
绍兴市,19.147420799256096,0.09672024311081327,156330600,Urban,12.53
深圳市,5.833943757478556,0.05320643970856089,156440300,Rural,31.18
深圳市,4.747957612229157,0.11743085198566475,156440300,Urban,68.82
神农架林区,3.1915587525239113,0.3056427122160094,156429021,Rural,100.0
沈阳市,33.127538295798686,1.2474830331468225,156210100,Rural,89.0
沈阳市,24.399320465407968,0.15417884084080297,156210100,Urban,11.0
十堰市,14.437690752874168,2.2511977322429493,156420300,Rural,99.05
十堰市,3.9685477221320618,0.021642900332291264,156420300,Urban,0.95
石河子市,2.52209797491853,0.03558577329913257,156659001,Rural,68.96
石河子市,1.585271165766762,0.016015504220873996,156659001,Urban,31.04
石家庄市,52.68798107192503,1.2555903330884417,156130100,Rural,86.91
石家庄市,45.31298504024679,0.18904367545864767,156130100,Urban,13.09
石嘴山市,7.151606860837396,0.39579855954165477,156640200,Rural,93.39
石嘴山市,3.9980096057236425,0.02799257510812326,156640200,Urban,6.61
双河市,3.7067943712399187,0.08377332797673163,156659007,Rural,99.73
双河市,0.12918868144894416,0.00022779065663735008,156659007,Urban,0.27
双鸭山市,20.27303305069549,2.568122514051544,156230500,Rural,99.03
双鸭山市,7.2989913780006646,0.02514532521396119,156230500,Urban,0.97
朔州市,8.34196697373374,1.108544225490731,156140600,Rural,99.17
朔州市,2.06311377220124,0.009320126007171182,156140600,Urban,0.83
四平市,14.759210084262936,1.118193948992371,156220300,Rural,97.98
四平市,4.8728012529988955,0.023007989172924032,156220300,Urban,2.02
松原市,29.24287412351288,2.350646344804638,156220700,Rural,97.79
松原市,18.934141782542248,0.053166755519798575,156220700,Urban,2.21
苏州市,42.93966125227362,0.5051330838419047,156320500,Rural,61.59
苏州市,39.671469000796705,0.3150577143885675,156320500,Urban,38.41
宿迁市,15.635603634501802,0.7853775217531839,156321300,Rural,94.47
宿迁市,9.981744258206842,0.04597783632299573,156321300,Urban,5.53
宿州市,31.873529131476612,0.9027770029669765,156341300,Rural,92.99
宿州市,24.25809251628244,0.06810277175964222,156341300,Urban,7.01
绥化市,31.019811131144063,4.06533828305546,156231200,Rural,98.69
绥化市,14.967166128222885,0.053878836077485524,156231200,Urban,1.31
随州市,9.725595494548028,0.9001723628652281,156421300,Rural,98.44
随州市,3.5990884264061753,0.014273887090144176,156421300,Urban,1.56
遂宁市,8.22224007176291,0.4830822847269689,156510900,Rural,96.47
遂宁市,3.7184862940000585,0.01769463250502784,156510900,Urban,3.53
塔城地区,30.930472256513454,10.905132004654014,156654200,Rural,99.81
塔城地区,4.585547956941477,0.021014273302948694,156654200,Urban,0.19
台湾省,63.114315099356624,2.9102160575217395,156710000,Rural,90.38
台湾省,51.84216497432007,0.3096522260362112,156710000,Urban,9.62
台州市,25.062659915293786,0.7780706738732699,156331000,Rural,86.92
台州市,16.35162554142555,0.11706716937160888,156331000,Urban,13.08
太原市,17.450755799858406,0.6238872100290531,156140100,Rural,88.16
太原市,12.134108317388778,0.08379139528377888,156140100,Urban,11.84
太子山天然林保护区,2.369287254617821,0.07448406139100258,156629900,Rural,100.0
泰安市,28.321828454672342,0.6923257046861417,156370900,Rural,89.19
泰安市,21.319538340998093,0.08393017605337628,156370900,Urban,10.81
泰州市,21.66922483507678,0.47943636181403604,156321200,Rural,86.32
泰州市,16.629789788972126,0.07594927860302403,156321200,Urban,13.68
唐山市,59.565190504183796,1.2404929269846776,156130200,Rural,85.71
唐山市,51.230952681909294,0.20680159960182634,156130200,Urban,14.29
天津市,63.062726507153826,0.8886933090353637,156120000,Rural,71.27
天津市,54.21009349201602,0.35829607954482534,156120000,Urban,28.73
天门市,4.007986901833739,0.2403330278237641,156429006,Rural,97.81
天门市,0.9791040896122599,0.005376191834051255,156429006,Urban,2.19
天水市,11.918759262393195,1.390098768341972,156620500,Rural,98.96
天水市,3.491565777999881,0.014660128382526082,156620500,Urban,1.04
铁岭市,14.921791668522518,1.3963054090914906,156211200,Rural,98.31
铁岭市,6.820798656851324,0.024070256438341507,156211200,Urban,1.69
铁门关市,8.216508150939607,0.19792034894048666,156659006,Rural,100.0
通化市,13.33294184826096,1.6827278203548444,156220500,Rural,99.14
通化市,3.7408225042872916,0.014568241316997101,156220500,Urban,0.86
通辽市,23.267314146610122,6.561695651452,156150500,Rural,99.68
通辽市,5.658592155980185,0.020975138382021048,156150500,Urban,0.32
铜川市,3.8809223057163393,0.3840841448022432,156610200,Rural,99.8
铜川市,0.2784468108929995,0.0007727176704505034,156610200,Urban,0.2
铜陵市,6.914744589548575,0.2699125944583364,156340700,Rural,95.78
铜陵市,3.111501469032291,0.011884769906699098,156340700,Urban,4.22
铜仁市,15.640833023716123,1.6363351518138753,156520600,Rural,99.15
铜仁市,4.516250542126213,0.013986106878884649,156520600,Urban,0.85
图木舒克市,4.669067114619673,0.20724557845549435,156659003,Rural,98.84
图木舒克市,0.6425175930614232,0.002425534601865958,156659003,Urban,1.16
吐鲁番市,18.6248256848345,7.61037830842702,156650400,Rural,99.81
吐鲁番市,3.9621093800010385,0.014754968696496245,156650400,Urban,0.19
屯昌县,2.077904140582693,0.10429381960504565,156469022,Rural,99.05
屯昌县,0.22745342999996865,0.001004218108452267,156469022,Urban,0.95
万宁市,3.876438597721967,0.15617346395778905,156469006,Rural,97.36
万宁市,1.4309284731280494,0.004236271753589966,156469006,Urban,2.64
威海市,30.24472431241081,0.4737672088981375,156371000,Rural,82.54
威海市,24.853975637601735,0.10021562113608293,156371000,Urban,17.46
潍坊市,46.32893262340362,1.3673873722846435,156370700,Rural,85.4
潍坊市,38.11129038072856,0.23378135466542233,156370700,Urban,14.6
渭南市,14.480838300207246,1.2604745221663547,156610500,Rural,98.01
渭南市,6.778387499722005,0.025551476002000147,156610500,Urban,1.99
温州市,25.66869065333897,0.9624047522367785,156330300,Rural,90.25
温州市,17.192249228028533,0.10393765367588131,156330300,Urban,9.75
文昌市,4.011128022461461,0.20272133809866497,156469005,Rural,98.83
文昌市,0.9587243729319745,0.002392648701626233,156469005,Urban,1.17
文山壮族苗族自治州,13.428963647270447,2.774654587772273,156532600,Rural,99.64
文山壮族苗族自治州,2.677159206000397,0.00996403411020322,156532600,Urban,0.36
乌海市,6.811606226214432,0.14730558675117864,156150300,Rural,84.79
乌海市,4.399294915429526,0.026420060245584073,156150300,Urban,15.21
乌兰察布市,19.539821816099682,5.868386891101051,156150900,Rural,99.72
乌兰察布市,3.413341645418761,0.016317461672674397,156150900,Urban,0.28
乌鲁木齐市,17.566242504135293,1.4394798437478216,156650100,Rural,93.41
乌鲁木齐市,8.4082592499718,0.1014772670994808,156650100,Urban,6.59
无锡市,17.70241881278977,0.2282872316579339,156320200,Rural,52.25
无锡市,15.274928099563862,0.20859598163066942,156320200,Urban,47.75
芜湖市,15.477317007368487,0.5107150585786229,156340200,Rural,89.84
芜湖市,9.911972717871791,0.057736860420208445,156340200,Urban,10.16
吴忠市,16.517025583479946,1.6730812145122194,156640300,Rural,98.74
吴忠市,4.567220978986359,0.02134252163666649,156640300,Urban,1.26
梧州市,12.438578446628446,1.0970485597572632,156450400,Rural,98.75
梧州市,3.879332949712209,0.013852830928324941,156450400,Urban,1.25
五家渠市,3.0456702404049074,0.07334894760671551,156659004,Rural,87.6
五家渠市,1.511696303618811,0.010380155144409315,156659004,Urban,12.4
五指山市,1.8223704212720202,0.09738485688454047,156469001,Rural,99.24
五指山市,0.21990757799983385,0.0007471899859596686,156469001,Urban,0.76
武汉市,28.139423231558247,0.6511913440661544,156420100,Rural,80.66
武汉市,21.803312124083085,0.15613636772624426,156420100,Urban,19.34
武威市,14.332117481968144,3.3232467161114374,156620600,Rural,99.87
武威市,1.189549103999866,0.004166339506547028,156620600,Urban,0.13
西安市,23.582224881079185,0.8574820648167258,156610100,Rural,86.81
西安市,17.57631302491499,0.13031440492878643,156610100,Urban,13.19
西宁市,9.728652252500773,0.7426535733466487,156630100,Rural,96.62
西宁市,4.605648341504382,0.02597133108770748,156630100,Urban,3.38
西双版纳傣族自治州,8.95364195864958,1.659938302924906,156532800,Rural,99.78
西双版纳傣族自治州,1.1227144439994845,0.0036372493945920907,156532800,Urban,0.22
锡林郭勒盟,36.052761300656414,22.48452485006183,156152500,Rural,99.89
锡林郭勒盟,4.2041155199991636,0.02574922145022571,156152500,Urban,0.11
仙桃市,7.996549077706209,0.2200439270185782,156429004,Rural,93.27
仙桃市,5.189684851962004,0.01587092175951171,156429004,Urban,6.73
咸宁市,9.835468459880563,0.8883002707016195,156421200,Rural,98.12
咸宁市,3.703933542000186,0.017041131820896074,156421200,Urban,1.88
咸阳市,16.756247839399062,0.9696541105893053,156610400,Rural,94.99
咸阳市,10.887256757043469,0.051119364441104896,156610400,Urban,5.01
香港特别行政区,8.262546992228797,0.07584868783969818,156810000,Rural,79.97
香港特别行政区,5.320449828710343,0.01899811868932164,156810000,Urban,20.03
湘潭市,8.97416505060027,0.4319601359358691,156430300,Rural,94.32
湘潭市,3.9151354998414183,0.026000143876725643,156430300,Urban,5.68
湘西土家族苗族自治州,10.30210852124523,1.4214865747914918,156433100,Rural,99.46
湘西土家族苗族自治州,2.4375004391587356,0.007738410632444353,156433100,Urban,0.54
襄阳市,21.008201917435407,1.8340319583098423,156420600,Rural,97.43
襄阳市,11.79630912813062,0.048423446190411334,156420600,Urban,2.57
孝感市,18.90190692800086,0.7960625056655112,156420900,Rural,94.58
孝感市,12.259316875165174,0.0456067627806814,156420900,Urban,5.42
忻州市,23.865528612690905,2.5674765569023488,156140900,Rural,98.29
忻州市,13.315517357994025,0.044727701654771135,156140900,Urban,1.71
新乡市,24.28262123984717,0.7450229100559583,156410700,Rural,90.64
新乡市,18.462158164777662,0.07692476407856534,156410700,Urban,9.36
新星市,6.246087044862951,0.26663940500312383,156659011,Rural,99.9
新星市,0.09809602800021366,0.0002714083403890351,156659011,Urban,0.1
新余市,5.759621258903933,0.27641473478323136,156360500,Rural,95.38
新余市,2.305795676000116,0.013394005112771279,156360500,Urban,4.62
信阳市,29.644624128221306,1.7420484422477411,156411500,Rural,96.46
信阳市,20.460361181147864,0.06400986713165327,156411500,Urban,3.54
邢台市,48.34721768387067,1.1219753483767017,156130500,Rural,88.89
邢台市,41.928755977772425,0.14025620026713082,156130500,Urban,11.11
兴安盟,31.46170177743185,6.39338750926242,156152200,Rural,99.39
兴安盟,12.021628439051216,0.03910824595952721,156152200,Urban,0.61
徐州市,29.45999931909152,0.9998815082510387,156320300,Rural,90.74
徐州市,20.797397576094824,0.10201054632358848,156320300,Urban,9.26
许昌市,22.841390013275564,0.4109379459777311,156411000,Rural,84.47
许昌市,18.156735509680523,0.07556725313898939,156411000,Urban,15.53
宣城市,13.306187380518491,1.1373576751568657,156341800,Rural,97.89
宣城市,6.015912129092282,0.024481500903726812,156341800,Urban,2.11
雅安市,8.897700776095572,1.4043510275959394,156511800,Rural,99.89
雅安市,0.519046565999929,0.0015041846705577337,156511800,Urban,0.11
烟台市,40.12877468436183,1.246391944174346,156370600,Rural,89.58
烟台市,31.116092519465333,0.14490479912705514,156370600,Urban,10.42
延安市,18.491900383551496,3.711416261212824,156610600,Rural,99.7
延安市,4.101168586000881,0.011118155049177243,156610600,Urban,0.3
延边朝鲜族自治州,24.47897188667271,4.7560472061542765,156222400,Rural,99.2
延边朝鲜族自治州,7.267965140330574,0.03845806983847621,156222400,Urban,0.8
盐城市,21.472938469065085,1.4411053828605778,156320900,Rural,95.66
盐城市,13.714912046032097,0.0653581625010022,156320900,Urban,4.34
扬州市,18.124101087323776,0.5661036350142117,156321000,Rural,89.26
扬州市,13.042137049058871,0.06812794601621633,156321000,Urban,10.74
阳江市,9.856092889018578,0.6735712106177529,156441700,Rural,97.59
阳江市,4.187315278736694,0.01662645318792638,156441700,Urban,2.41
阳泉市,10.176607808743974,0.44020809825026436,156140300,Rural,93.78
阳泉市,6.405673388580471,0.029173763068211192,156140300,Urban,6.22
伊春市,21.104059806751202,3.913010048829459,156230700,Rural,99.25
伊春市,5.31922839521645,0.02938594249309704,156230700,Urban,0.75
伊犁哈萨克自治州,26.845076434137734,6.100330285566437,156654000,Rural,99.32
伊犁哈萨克自治州,6.420128441321931,0.041835288197343966,156654000,Urban,0.68
宜宾市,8.53704899274886,1.2219644557379439,156511500,Rural,99.87
宜宾市,0.6726584779995619,0.001580951744509203,156511500,Urban,0.13
宜昌市,15.653347798603441,1.9691678118518594,156420500,Rural,98.56
宜昌市,6.75892420600087,0.028811916069632657,156420500,Urban,1.44
宜春市,19.22551070652322,1.6824106436951143,156360900,Rural,97.84
宜春市,8.790374337999538,0.03713036009163304,156360900,Urban,2.16
益阳市,12.128307961365012,1.1218574067184948,156430900,Rural,98.78
益阳市,2.8637127224355483,0.013826693756700845,156430900,Urban,1.22
银川市,12.436920175603904,0.6537789129025261,156640100,Rural,91.22
银川市,7.6182074277800345,0.06291039188190203,156640100,Urban,8.78
鹰潭市,6.193601117688017,0.3156322394377806,156360600,Rural,96.69
鹰潭市,2.60601262800094,0.010805131226210542,156360600,Urban,3.31
营口市,15.037642953515691,0.5132625034991111,156210800,Rural,90.51
营口市,10.39863794890282,0.053799340187622384,156210800,Urban,9.49
永州市,15.477356776237,1.993805216681168,156431100,Rural,99.06
永州市,4.881766345932098,0.018968286012521856,156431100,Urban,0.94
榆林市,34.212393390966085,4.35649822532217,156610800,Rural,98.66
榆林市,15.265922642421868,0.05935659026798179,156610800,Urban,1.34
玉林市,12.808900732307123,1.1031003152047023,156450900,Rural,97.99
玉林市,5.3614808434324015,0.022658916462579396,156450900,Urban,2.01
玉树藏族自治州,33.21552751867571,20.047296201276012,156632700,Rural,100.0
玉树藏族自治州,0.320159561999958,0.0008320186974979452,156632700,Urban,0.0
玉溪市,17.180381002099704,1.3039010749212399,156530400,Rural,98.26
玉溪市,6.05500435999943,0.023028020647260658,156530400,Urban,1.74
岳阳市,16.292305013534772,1.3483740092749457,156430600,Rural,98.02
岳阳市,6.9911565607077755,0.027215180956158474,156430600,Urban,1.98
云浮市,10.621747705391225,0.6690236613432773,156445300,Rural,97.77
云浮市,4.5636296252372475,0.015260175994976297,156445300,Urban,2.23
运城市,16.82923758953368,1.3567549544759194,156140800,Rural,96.68
运城市,10.281426215148795,0.04656947347271856,156140800,Urban,3.32
枣庄市,21.841378834039844,0.3864617431973612,156370400,Rural,85.98
枣庄市,18.47651451499359,0.06301836267807531,156370400,Urban,14.02
湛江市,20.17690409598715,1.0689079236811967,156440800,Rural,97.04
湛江市,8.923190053851506,0.0325736389202005,156440800,Urban,2.96
张家界市,7.418315504087586,0.8779309749356445,156430800,Rural,99.36
张家界市,1.4514978319992906,0.005615617905853994,156430800,Urban,0.64
张家口市,32.254846973099085,3.845343938616378,156130700,Rural,97.91
张家口市,18.972340927871073,0.08206769909981088,156130700,Urban,2.09
张掖市,18.808873821901333,3.798877855460468,156620700,Rural,99.87
张掖市,1.2062577619999502,0.005083404816039562,156620700,Urban,0.13
漳州市,21.389513135747634,1.0618051981133596,156350600,Rural,94.4
漳州市,13.695789243767887,0.06296230643033418,156350600,Urban,5.6
长春市,44.251705511906195,2.6221291619196463,156220100,Rural,94.18
长春市,30.57017814429262,0.1619429145630834,156220100,Urban,5.82
长沙市,18.05512351082935,1.0019507072259748,156430100,Rural,92.47
长沙市,9.790784560583894,0.08157611831933186,156430100,Urban,7.53
长治市,19.90455552749541,1.3562162270376168,156140400,Rural,96.74
长治市,12.77134839400128,0.0457141117113971,156140400,Urban,3.26
昭通市,12.07833376232498,2.0547854736328075,156530600,Rural,99.79
昭通市,1.2833332239998754,0.004291476389854894,156530600,Urban,0.21
肇庆市,15.308126684050265,1.2854146316433253,156441200,Rural,97.45
肇庆市,8.272902662443427,0.033626926872730466,156441200,Urban,2.55
镇江市,20.350310152913014,0.289480121983848,156321100,Rural,78.9
镇江市,16.733433870274084,0.07742185359797174,156321100,Urban,21.1
郑州市,34.704909050268824,0.5163831311107597,156410100,Rural,69.44
郑州市,29.359376497670752,0.22724300750018364,156410100,Urban,30.56
中农发山丹马场,2.7612419988678507,0.2079907501915002,156629700,Rural,100.0
中山市,6.760558142761128,0.06288590465412477,156442000,Rural,40.77
中山市,6.001609839071924,0.09134424643568707,156442000,Urban,59.23
中卫市,13.882651881978743,1.3770444162184476,156640500,Rural,98.84
中卫市,3.708245489999399,0.016183330400109462,156640500,Urban,1.16
重庆市,59.631222418801954,7.530125741941521,156500000,Rural,97.64
重庆市,32.88426679800432,0.1816690752598525,156500000,Urban,2.36
舟山市,11.47811982832973,0.10727518651968415,156330900,Rural,92.08
舟山市,3.8385632803183145,0.009224456191126237,156330900,Urban,7.92
周口市,27.615141866322723,1.0980367582333905,156411600,Rural,94.45
周口市,20.350213466993075,0.06447078609251902,156411600,Urban,5.55
珠海市,8.476007051066949,0.12354605423915288,156440400,Rural,85.47
珠海市,4.8873815585259015,0.020994716996842126,156440400,Urban,14.53
株洲市,12.386501725832803,0.9990497816193262,156430200,Rural,97.49
株洲市,4.63898308819573,0.02567137185583222,156430200,Urban,2.51
驻马店市,40.99066682403644,1.3626516384130367,156411700,Rural,93.79
驻马店市,32.91327233745719,0.09020832244367236,156411700,Urban,6.21
资阳市,7.48641094819363,0.5263361788444297,156512000,Rural,98.05
资阳市,1.8384920639994107,0.010472498083574094,156512000,Urban,1.95
淄博市,22.39640506789428,0.5040485937970283,156370300,Rural,83.92
淄博市,16.288718579146376,0.09659201255871658,156370300,Urban,16.08
自贡市,7.837029882076843,0.3966355955596263,156510300,Rural,97.55
自贡市,2.0403125918234615,0.009949554855562719,156510300,Urban,2.45
遵义市,23.550589940084755,2.795079582068297,156520300,Rural,98.9
遵义市,8.742198998654635,0.030992651950956133,156520300,Urban,1.1
