NAME_1,NAME_2,GID_1,GID_2,Gini_Coefficient
Hainan,Danzhou,460000,460400,0.9255864649157332
Hainan,Haikou,460000,460100,0.5864300530176165
Hainan,NULL,460000,0,0.9289439762679002
Hainan,"Sansha
",460000,460030,0.0
Hainan,Sanya,460000,460200,0.6012899017764897
Neimenggu,Alashan,150000,152900,0.9050738002092548
Neimenggu,Baotou,150000,150200,0.9629199686776061
Neimenggu,Bayannaoer,150000,150800,0.9835505972683993
Neimenggu,Chifeng,150000,150400,0.99461256971982
Neimenggu,Eerduosi,150000,150600,0.949013306203992
Neimenggu,Huhehaote,150000,150100,0.9085871592399914
Neimenggu,Hulunbeier,150000,150700,0.9893417306486796
Neimenggu,Tongliao,150000,150500,0.9893918169497935
Neimenggu,Wuhai,150000,150300,0.9833678498069958
Neimenggu,Wulanchabu,150000,150900,0.9949627103106522
Neimenggu,Xilinguole,150000,152500,0.9986112886149907
Neimenggu,Xingan,150000,152200,0.9991369244174122
Sichuan,Abazangzuqiangzu,510000,513200,0.9850272982186564
Sichuan,Bazhong,510000,511900,0.9639890620762203
Sichuan,Chengdu,510000,510100,0.7123655616632503
Sichuan,Dazhou,510000,511700,0.9677781120345718
Sichuan,Deyang,510000,510600,0.9454529635930687
Sichuan,Ganzizangzu,510000,513300,0.9869421061774245
Sichuan,Guangan,510000,511600,0.9827369623196779
Sichuan,Guangyuan,510000,510800,0.9263663867191554
Sichuan,Leshan,510000,511100,0.9349522869048269
Sichuan,Liangshanyizu,510000,513400,0.9866617582054451
Sichuan,Luzhou,510000,510500,0.9593353149269747
Sichuan,Meishan,510000,511400,0.9627930957281113
Sichuan,Mianyang,510000,510700,0.9064667000995937
Sichuan,Nanchong,510000,511300,0.9632538828656242
Sichuan,Neijiang,510000,511000,0.9578631483981644
Sichuan,Panzhihua,510000,510400,0.9899804187210595
Sichuan,Suining,510000,510900,0.976778162327361
Sichuan,Yaan,510000,511800,0.9362174260265765
Sichuan,Yibin,510000,511500,0.9377131944957892
Sichuan,Zigong,510000,510300,0.9576285750690502
Sichuan,Ziyang,510000,512000,0.9559225560565399
Heilongjiang,Daqing,230000,230600,0.9890791772075299
