name,gb,Gini_Coefficient
梅州市,156441400,0.5876910683343222
鄂州市,156420700,0.6850165035237459
吕梁市,156141100,0.7671756493248579
舟山市,156330900,0.6312020410877728
朝阳市,156211300,0.8572314684466342
广安市,156511600,0.7699028705649095
濮阳市,156410900,0.6997386579062204
宣城市,156341800,0.6231633428272885
六盘水市,156520200,0.6507074056051498
深圳市,156440300,0.31767064402201295
三明市,156350400,0.6389129871899936
景德镇市,156360200,0.5862989885303892
楚雄彝族自治州,156532300,0.6038488086935622
大连市,156210200,0.6141075991472176
攀枝花市,156510400,0.637223243824584
贺州市,156451100,0.5943591824276253
西安市,156610100,0.4226596008039166
境界线,,0.0
淮北市,156340600,0.6392688981038734
邵阳市,156430500,0.8320874360566439
石家庄市,156130100,0.6230305444322425
汕尾市,156441500,0.5523670693479492
荆门市,156420800,0.6763683495696606
衢州市,156330800,0.67075395953293
迪庆藏族自治州,156533400,0.4696736664616642
宜宾市,156511500,0.683830978650729
葫芦岛市,156211400,0.8142894011169286
济南市,156370100,0.6069033810189277
贵阳市,156520100,0.44498518954222366
珠海市,156440400,0.2923822665135122
长春市,156220100,0.7409477191877297
延边朝鲜族自治州,156222400,0.7601773740245542
萍乡市,156360300,0.7007707217218406
庆阳市,156621000,0.7506883489028772
泉州市,156350500,0.5720551924564765
自贡市,156510300,0.7336007404328821
临沂市,156371300,0.6507813135267441
百色市,156451000,0.5889118480147184
鞍山市,156210300,0.8044621523298201
铜陵市,156340700,0.6351299834374335
唐山市,156130200,0.7190779720503351
岳阳市,156430600,0.7232720444266547
河源市,156441600,0.5105128789263534
孝感市,156420900,0.6233895338508172
金华市,156330700,0.5250268703829573
兴安盟,156152200,0.8084724990117652
盘锦市,156211100,0.7464770987111928
雅安市,156511800,0.5475476871547184
亳州市,156341600,0.7086639967372466
商洛市,156611000,0.7651006544179164
盐城市,156320900,0.6924899563372424
汕头市,156440500,0.6034776628877194
安顺市,156520400,0.6378066432087819
黔南布依族苗族自治州,156522700,0.6562268658458295
厦门市,156350200,0.39213953082969155
太子山天然林保护区,156629900,0.0
阿克苏地区,156652900,0.699687743926698
红河哈尼族彝族自治州,156532500,0.6134754157110689
甘南藏族自治州,156623000,0.7283844247718588
太原市,156140100,0.4677845660278189
常德市,156430700,0.7932381178431309
牡丹江市,156231000,0.8091095914032165
淮南市,156340400,0.7067694313591563
德阳市,156510600,0.7301650330774947
威海市,156371000,0.6117886084882607
秦皇岛市,156130300,0.7132131817554888
绍兴市,156330600,0.5181039329270665
阳江市,156441700,0.5590661455602406
铁岭市,156211200,0.8190513555328847
达州市,156511700,0.7674014609936786
池州市,156341700,0.7178688172364758
淮安市,156320800,0.6074245119949413
遵义市,156520300,0.5483045700972318
黔东南苗族侗族自治州,156522600,0.5965395573141867
莆田市,156350300,0.6989444338835611
南昌市,156360100,0.452880995821186
佛山市,156440600,0.3997907208518455
大同市,156140200,0.6879392503377023
昆明市,156530100,0.4364646735104679
张家界市,156430800,0.699702784146798
泸州市,156510500,0.7504035978065896
沈阳市,156210100,0.6139321823912525
邯郸市,156130400,0.7750100624352998
马鞍山市,156340500,0.6550461819377837
日照市,156371100,0.5730900391505822
三亚市,156460200,0.34536626793020775
十堰市,156420300,0.5075376452620846
呼和浩特市,156150100,0.5621468743602296
德宏傣族景颇族自治州,156533100,0.6048857021216895
梧州市,156450400,0.5621219392750321
枣庄市,156370400,0.6659535790875959
安阳市,156410500,0.7397087356181693
怀化市,156431200,0.7193328544686817
阳泉市,156140300,0.6401344869065708
保亭黎族苗族自治县,156469029,0.43918704736398073
中农发山丹马场,156629700,0.8840801686107338
鹰潭市,156360600,0.6244142935644947
陵水黎族自治县,156469028,0.39952168055722925
博尔塔拉蒙古自治州,156652700,0.7134050066299285
乐东黎族自治县,156469027,0.6717188944996186
辽源市,156220400,0.8717689566749419
齐齐哈尔市,156230200,0.8887256547706281
龙岩市,156350800,0.5503034339046176
天门市,156429006,0.7713650376454572
潜江市,156429005,0.7538591691989347
邢台市,156130500,0.7570063954747821
仙桃市,156429004,0.6734683586208534
绥化市,156231200,0.9176456259112674
丹东市,156210600,0.8151979426952385
滨州市,156371600,0.7084274938522233
镇江市,156321100,0.6141190407305865
昌江黎族自治县,156469026,0.6560801178303108
周口市,156411600,0.790793042898896
白沙黎族自治县,156469025,0.614206610920306
临高县,156469024,0.5576912208588127
吐鲁番市,156650400,0.6295693187371503
澄迈县,156469023,0.6726546812017111
长沙市,156430100,0.45054741437346646
屯昌县,156469022,0.5847993448016682
定安县,156469021,0.6958919871882889
海口市,156460100,0.2363089932236273
乐山市,156511100,0.6480171903572152
凉山彝族自治州,156513400,0.7648523417042685
桂林市,156450300,0.5790866181120171
东营市,156370500,0.6703874708346961
鹤壁市,156410600,0.718001108914835
娄底市,156431300,0.7632735341225935
包头市,156150200,0.5838216148834645
锡林郭勒盟,156152500,0.6077427368569395
琼中黎族苗族自治县,156469030,0.5042183568166647
长治市,156140400,0.676704216913291
赣州市,156360700,0.5771891622047787
莲花山风景林自然保护区,156629800,0.0
通化市,156220500,0.8104167321905535
巴音郭楞蒙古自治州,156652800,0.6176894179497243
上海市,156310000,0.45260199765057263
鸡西市,156230300,0.8966847270530067
宁德市,156350900,0.5283743381955501
保定市,156130600,0.7901192651566225
