name,gb,2SFCA_Accessibility_2015,M2SFCA_Accessibility_2015,Relative_Accessibility_2015,M2SFCA_Gini_2015,2SFCA_Accessibility_2016,M2SFCA_Accessibility_2016,Relative_Accessibility_2016,M2SFCA_Gini_2016,2SFCA_Accessibility_2017,M2SFCA_Accessibility_2017,Relative_Accessibility_2017,M2SFCA_Gini_2017,2SFCA_Accessibility_2018,M2SFCA_Accessibility_2018,Relative_Accessibility_2018,M2SFCA_Gini_2018,2SFCA_Accessibility_2019,M2SFCA_Accessibility_2019,Relative_Accessibility_2019,M2SFCA_Gini_2019,2SFCA_Accessibility_2020,M2SFCA_Accessibility_2020,Relative_Accessibility_2020,M2SFCA_Gini_2020,2SFCA_Accessibility_2021,M2SFCA_Accessibility_2021,Relative_Accessibility_2021,M2SFCA_Gini_2021,2SFCA_Accessibility_2022,M2SFCA_Accessibility_2022,Relative_Accessibility_2022,M2SFCA_Gini_2022,2SFCA_Accessibility_2023,M2SFCA_Accessibility_2023,Relative_Accessibility_2023,M2SFCA_Gini_2023,2SFCA_Accessibility_2024,M2SFCA_Accessibility_2024,Relative_Accessibility_2024,M2SFCA_Gini_2024,2SFCA_Accessibility_2025,M2SFCA_Accessibility_2025,Relative_Accessibility_2025,M2SFCA_Gini_2025
梅州市,156441400.0,0.2598502740304327,0.1608298834092228,0.6189328989908511,0.9901663765623152,0.2539534189361559,0.1571608070637062,0.6188568270593614,0.9901741624129002,0.2485700977207128,0.1537647016506025,0.6185969392962491,0.990174247123122,0.3671750407348779,0.2001014389437712,0.5449756022176253,0.9919124104428964,14.228577912809303,9.218524462684348,0.6478879701945023,0.9001024009840304,17.214887284623753,11.075795922334368,0.6433847482827966,0.8695680896575362,21.263289503379085,13.605460481698394,0.6398568048248726,0.8402571299290306,35.620305337598694,23.21269783790345,0.6516703778336648,0.764765294222687,35.913654781875124,23.317895607794892,0.649276598258191,0.765968107322575,69.08284210788315,45.81013714883765,0.6631188838076217,0.6638856413331924,104.24099938895752,69.38096140424439,0.6655822738744201,0.5779986362158553
鄂州市,156420700.0,0.4081233081652352,0.3214985049053696,0.7877484536492236,0.9991949490872118,0.3981319503602774,0.3140245587135538,0.788744933506057,0.999193710698699,0.3886105941410888,0.3064895057940067,0.7886802635203835,0.999196015986141,4.589225942929708,3.062126887547557,0.6672425645691201,0.9909844126506292,1.1230739893817778,0.6575641944911998,0.5855038944078577,0.9974248974069604,10.588733743833192,7.080184699778347,0.6686526331726681,0.9555315235630786,12.173813345592412,8.163942502566686,0.6706150546921668,0.9397130631283336,19.67936688210036,13.125949692076649,0.6669904459180309,0.9083609807741928,19.48323351949892,13.026757902833891,0.6686137539642301,0.9162074261037192,51.118813366610006,34.2841260475328,0.6706753109008325,0.7286101990128311,76.07664994426428,50.909581363330986,0.6691880018458839,0.6798238142760855
吕梁市,156141100.0,0.1426761385961167,0.1289210273770481,0.9035920697433077,0.9959807331942602,0.1389942843342973,0.1255932290882031,0.903585566052032,0.99595477322064,0.2711430680562897,0.2434227171001985,0.8977648547137617,0.9958828573773172,1.065910571834776,0.7519731187920652,0.7054748668996469,0.9781219809778828,0.3911964928746716,0.2856689364582656,0.7302441143044345,0.9922389807018124,9.153539075799248,5.798133283428958,0.6334307676424803,0.9334563019380252,12.218004098861067,7.8158233236835475,0.6396972255404726,0.90322165555481,13.83298571291262,8.84766963114623,0.6396066485406134,0.8875581660166225,14.073205352201803,8.966673986674442,0.6371451110298461,0.8889127884895589,26.17258218334368,16.678899185870723,0.6372660927772436,0.8268147210006705,52.58378810313966,34.30431027527749,0.652374268053717,0.7695488117822757
舟山市,156330900.0,0.7197429208080317,0.4526232721673042,0.6288679736636505,0.9837979319423452,0.7049253381915813,0.4433067123783245,0.6288704467845992,0.9838237210050382,0.345639215248802,0.2839404866604846,0.8214938413631546,0.9877521684250252,5.459539706303961,3.3701137567577875,0.6172889910236246,0.9508066690980556,3.34566763037605,2.1084486064803367,0.6302026499396621,0.9529912096218024,40.50765221364753,26.118135268676117,0.6447704036492293,0.8471869207427672,48.15285691859926,31.254122546602712,0.6490606071294321,0.831149371597126,52.73245673126263,34.09256201478276,0.6465195086306468,0.8243114784370806,54.40522283874798,35.41030909771393,0.650862311559072,0.823914926887956,60.35580270966222,38.99310550859708,0.6460539626350585,0.6986049279750367,88.91104121490743,57.65424876328378,0.6484486963090146,0.6328354344840613
朝阳市,156211300.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.262343601290568,0.1481992330656646,0.5649050799661824,0.9936323674630412,0.1282756772605144,0.0903932927968547,0.7046799106994808,0.998827857666496,1.248880690641904,0.8152283196945199,0.6527671744812596,0.9860742899853708,1.2226074753786684,0.8300904436095122,0.6789508982450929,0.986163802986312,1.439054286346895,0.9650376042030046,0.6706054200726482,0.9842286618330164,1.4568959176319043,0.9673003215828392,0.6639460718340999,0.9841449284802172,6.1283782556595705,4.47291336421231,0.7298690089962324,0.9568658522388804,18.378880707663004,12.538711624487767,0.6822347793606277,0.8590969131217931
广安市,156511600.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,1.0086987842437158,0.6327167067238438,0.6272603046688817,0.9912038276414002,0.6196378192741017,0.4061369334245142,0.65544245491713,0.9886184182688394,4.369971554253971,2.9095910436694874,0.6658146414791032,0.9600573752042296,5.261307619112285,3.485050695466824,0.6623924977902812,0.935521398802586,5.424816161596793,3.560749497110813,0.6563815972821294,0.935354329188107,5.258176504885562,3.4341488216127534,0.6531064178659581,0.9376603949186544,12.896569660530306,8.416586592438838,0.6526221168872242,0.8674356301028524,27.503644335330144,17.91772539555555,0.6514673174616032,0.769253480092507
濮阳市,156410900.0,0.2827802278877712,0.154118460015384,0.5450114428670381,0.994407513053327,0.2748457116170299,0.1497626780298219,0.5448972703583648,0.9944015119401136,0.267873888682026,0.1614179750839132,0.6025894344465987,0.993055951775768,0.5282522547181564,0.3484828314087939,0.6596901921312638,0.9868428215989846,0.6489755961889387,0.408345883305507,0.6292160840923573,0.9939137416549416,14.743657326744534,9.51307760018606,0.6452318708553836,0.9017218300502564,23.64512781759367,15.242249149750192,0.6446253649941729,0.8519744141163633,26.354030636498788,16.800888081804043,0.6375073442669448,0.8473404424688038,26.22483007578571,16.689247409333632,0.6363910599650897,0.8446338274187724,49.76276769849515,31.97125972134682,0.6424735037861177,0.7783514891114238,90.97349341399756,58.26426597052938,0.6404532109741385,0.7005825710834002
宣城市,156341800.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,1.3597967862673292,0.9046086313058728,0.6652528086855114,0.995746356763689,0.8015731852991154,0.5635634244990265,0.703071703039476,0.9924249963135642,9.946146984535345,6.4009396984396565,0.6435597330697089,0.9397503184339308,13.022629729465242,8.357400956749125,0.6417598542204971,0.8845274576697035,18.183367283083825,11.812794725464313,0.6496483594902622,0.8639006616183031,18.77538212474351,12.201784178921276,0.6498820688629774,0.8611357417157178,63.9308651291902,42.53486275695671,0.6653259371823472,0.6602509736324393,361.7101674117828,237.4774275702194,0.6565406476392113,0.6216758386972423
六盘水市,156520200.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.1618869485917173,0.1308427037455636,0.8082350361396456,0.999723914658814,4.741531243203554,3.2593000732288457,0.6873939885771462,0.9427074565934545,7.142879289772494,4.867384350537719,0.6814316962498675,0.9118510138289035,8.395536603816213,5.749099575833062,0.6847804788582298,0.904774106342639,7.682910973276296,5.214303694017399,0.6786885481498447,0.9069106233396578,29.3426769782877,19.994898738086416,0.68142721786706,0.7258029189013275,51.27382882692115,34.40777683386102,0.6710592444735731,0.6510982284638819
深圳市,156440300.0,4.3345958027346585,2.866309324310207,0.661263346054522,0.905528595979596,4.065429252815967,2.6877352255168767,0.6611196649542445,0.9051947417824706,5.618916629301545,3.7231934271114047,0.6626176668462536,0.865095306611732,24.06286500697505,15.735760304472178,0.6539437552390743,0.6687988383129017,20.9306112577008,13.689486037776616,0.6540413879570752,0.6844691401266704,116.2473186088867,76.28645089797858,0.6562426713225431,0.3672666762687832,122.0746557436562,79.93247801269243,0.6547835627777,0.3558410492432824,125.70568301033352,82.20890442387389,0.6539792191981963,0.3528321290422882,124.16170869840052,81.27913799573369,0.6546232235992154,0.3550487076911858,143.4288756122892,93.56609586227292,0.6523518744942043,0.3327071086396407,181.4129223775519,118.56885694863838,0.6535855075520802,0.2877006515946406
