NAME_1,NAME_2,GID_1,GID_2,Gini_Coefficient
Hainan,Danzhou,460000,460400,0.900783892912768
Hainan,Haikou,460000,460100,0.5078327709701456
Hainan,NULL,460000,0,0.9133957178422749
Hainan,"Sansha
",460000,460030,0.0
Hainan,Sanya,460000,460200,0.535290700606791
Neimenggu,Alashan,150000,152900,0.8817306595679641
Neimenggu,Baotou,150000,150200,0.9515675700573509
Neimenggu,Bayannaoer,150000,150800,0.9799520374735703
Neimenggu,Chifeng,150000,150400,0.9927519419340316
Neimenggu,Eerduosi,150000,150600,0.9351664326473887
Neimenggu,Huhehaote,150000,150100,0.8730285800979548
Neimenggu,Hulunbeier,150000,150700,0.9875191288091407
Neimenggu,Tongliao,150000,150500,0.985993195691515
Neimenggu,Wuhai,150000,150300,0.9762878870253311
Neimenggu,Wulanchabu,150000,150900,0.9943321692748726
Neimenggu,Xilinguole,150000,152500,0.9982922392515534
Neimenggu,Xingan,150000,152200,0.9989314406397553
Sichuan,Abazangzuqiangzu,510000,513200,0.9807854496005111
Sichuan,Bazhong,510000,511900,0.9540887799787432
Sichuan,Chengdu,510000,510100,0.652188905793941
Sichuan,Dazhou,510000,511700,0.9564421771829649
Sichuan,Deyang,510000,510600,0.9317431800092353
Sichuan,Ganzizangzu,510000,513300,0.9823602003895957
Sichuan,Guangan,510000,511600,0.9745660949246776
Sichuan,Guangyuan,510000,510800,0.8977865053813343
Sichuan,Leshan,510000,511100,0.9145654312094056
Sichuan,Liangshanyizu,510000,513400,0.981186436856975
Sichuan,Luzhou,510000,510500,0.9487484069141365
Sichuan,Meishan,510000,511400,0.9472031002891144
Sichuan,Mianyang,510000,510700,0.8817071593405573
Sichuan,Nanchong,510000,511300,0.944135171294754
Sichuan,Neijiang,510000,511000,0.9441121911727045
Sichuan,Panzhihua,510000,510400,0.98433483360366
Sichuan,Suining,510000,510900,0.9714201815349479
Sichuan,Yaan,510000,511800,0.9245074142578209
Sichuan,Yibin,510000,511500,0.9271747455782293
Sichuan,Zigong,510000,510300,0.9462189231860636
Sichuan,Ziyang,510000,512000,0.9461827274630913
Heilongjiang,Daqing,230000,230600,0.9826045143214619
Heilongjiang,Daxinganling,230000,232700,0.9776922211773114
Heilongjiang,Haerbin,230000,230100,0.9382667131243114
Heilongjiang,Hegang,230000,230400,0.9595094263778036
Heilongjiang,Heihe,230000,231100,0.9693299815050455
Heilongjiang,Jiamusi,230000,230800,0.9655128611891586
Heilongjiang,Jixi,230000,230300,0.9866137823138926
Heilongjiang,Mudanjiang,230000,231000,0.9534496695229414
Heilongjiang,Qiqihaer,230000,230200,0.9855498711949006
Heilongjiang,Qitaihe,230000,230900,0.988449042862955
Heilongjiang,Shuangyashan,230000,230500,0.9824203084430276
Heilongjiang,Suihua,230000,231200,0.9914181686630454
Heilongjiang,Yichun,230000,230700,0.99889927228507
Xinjiang,Akesu,650000,652900,0.9753000910369586
Xinjiang,Aletai,650000,654300,0.9641687531245262
Xinjiang,Bayinguolengmenggu,650000,652800,0.9303296676724135
Xinjiang,Boertalamenggu,650000,652700,0.9959636017107577
Xinjiang,Changjihuizu,650000,652300,0.969718859030662
Xinjiang,Hami,650000,650500,0.94084641132454
Xinjiang,Hetian,650000,653200,0.9943606057623688
Xinjiang,Kashi,650000,653100,0.9804487089435175
Xinjiang,Kelamayi,650000,650200,0.8883420308674662
Xinjiang,Kezilesukeerkezi,650000,653000,0.9996698573533388
Xinjiang,NULL,650000,0,0.9931745430076352
Xinjiang,Tacheng,650000,654200,0.9987677724459888
Xinjiang,Tulufan,650000,650400,0.9726260326449958
Xinjiang,Wulumuqi,650000,650100,0.8836582608903123
Xinjiang,Yilihasake,650000,654000,0.9392742944239845
Gansu,Baiyin,620000,620400,0.9623113483905372
Gansu,Dingxi,620000,621100,0.9722002944166275
Gansu,Gannanzangzu,620000,623000,0.992560610765437
Gansu,Jiayuguan,620000,620200,0.9444168674458535
Gansu,Jinchang,620000,620300,0.9847654511700065
Gansu,Jiuquan,620000,620900,0.9571293816681822
Gansu,Lanzhou,620000,620100,0.7527524065544117
Gansu,Linxiahuizu,620000,622900,0.9820001640942309
Gansu,Longnan,620000,621200,0.9928915936341456
Gansu,Pingliang,620000,620800,0.9583858676160266
Gansu,Qingyang,620000,621000,0.9501633622041472
Gansu,Tianshui,620000,620500,0.9655992383913313
Gansu,Wuwei,620000,620600,0.98433041276256
Gansu,Zhangye,620000,620700,0.950252663802882
Hebei,Baoding,130000,130600,0.9222161038635475
Hebei,Cangzhou,130000,130900,0.9574115993609843
Hebei,Chengde,130000,130800,0.9747782849047051
Hebei,Handan,130000,130400,0.9461073393649518
Hebei,Hengshui,130000,131100,0.9635373155864417
Hebei,Langfang,130000,131000,0.8956207803911528
Hebei,Qinhuangdao,130000,130300,0.9308871281312215
Hebei,Shijiazhuang,130000,130100,0.8212200095290522
Hebei,Tangshan,130000,130200,0.8799213766067765
Hebei,Xingtai,130000,130500,0.9476049345727299
Hebei,Zhangjiakou,130000,130700,0.9042403774710034
Xizang,Ali,540000,542500,0.0
Xizang,Changdu,540000,540300,0.9987012936419868
Xizang,Lasa,540000,540100,0.9372884203974912
Xizang,Linzhi,540000,540400,0.9946604576187686
Xizang,Naqu,540000,540600,0.9960880983986153
Xizang,Rikaze,540000,540200,0.9930043973274444
Xizang,Shannan,540000,540500,0.0
Jiangxi,Fuzhou,360000,361000,0.9580706898838708
Jiangxi,Ganzhou,360000,360700,0.8767887239961057
Jiangxi,Jian,360000,360800,0.9717257601698754
Jiangxi,Jingdezhen,360000,360200,0.9049458414882219
Jiangxi,Jiujiang,360000,360400,0.9216503091036374
Jiangxi,Nanchang,360000,360100,0.672856208701512
Jiangxi,Pingxiang,360000,360300,0.9769356971483448
Jiangxi,Shangrao,360000,361100,0.9612095639412791
Jiangxi,Xinyu,360000,360500,0.9482233643175682
Jiangxi,Yichun,360000,360900,0.9749816922098116
Jiangxi,Yingtan,360000,360600,0.9544163336201765
Hunan,Changde,430000,430700,0.9406856450419232
Hunan,Changsha,430000,430100,0.5981730365220796
Hunan,Chenzhou,430000,431000,0.9100692123698609
Hunan,Hengyang,430000,430400,0.9363916835321661
Hunan,Huaihua,430000,431200,0.9416409886815617
Hunan,Loudi,430000,431300,0.931623501728767
Hunan,Shaoyang,430000,430500,0.9369748938969017
Hunan,Xiangtan,430000,430300,0.8819594322134024
Hunan,Xiangxitujiazumiaozu,430000,433100,0.95651365708067
Hunan,Yiyang,430000,430900,0.946309870098446
Hunan,Yongzhou,430000,431100,0.9447055332246312
Hunan,Yueyang,430000,430600,0.9370083146470062
Hunan,Zhangjiajie,430000,430800,0.9221001362215653
Hunan,Zhuzhou,430000,430200,0.9028220606761008
Shanghai,NULL,330000,0,0.5214049736429747
Zhejiang,Hangzhou,330000,330100,0.5880433085268978
Zhejiang,Huzhou,330000,330500,0.8687750951222001
Zhejiang,Jiaxing,330000,330400,0.81633721074505
Zhejiang,Jinhua,330000,330700,0.8291524494906231
Zhejiang,Lishui,330000,331100,0.8737485488256483
Zhejiang,Ningbo,330000,330200,0.696860390713721
Zhejiang,Quzhou,330000,330800,0.8674164864773226
Zhejiang,Shaoxing,330000,330600,0.8697578268714273
Zhejiang,Taizhou,330000,331000,0.875508175767736
Zhejiang,Wenzhou,330000,330300,0.7423666284759372
Zhejiang,Zhoushan,330000,330900,0.893629543418019
Guizhou,Anshun,520000,520400,0.9320854388857034
Guizhou,Bijie,520000,520500,0.97879449379468
Guizhou,Guiyang,520000,520100,0.7907943465520384
Guizhou,Liupanshui,520000,520200,0.9702114780386265
Guizhou,Qiandongnanmiaozudongzu,520000,522600,0.9610728396108206
Guizhou,Qiannanbuyizumiaozu,520000,522700,0.9494519733478486
Guizhou,Qianxinanbuyizumiaozu,520000,522300,0.9503777605538695
Guizhou,Tongren,520000,520600,0.9611392387510377
Guizhou,Zunyi,520000,520300,0.9100375939295161
Hubei,Enshitujiazumiaozu,420000,422800,0.9721557186557046
Hubei,Ezhou,420000,420700,0.9336660550348203
Hubei,Huanggang,420000,421100,0.9662975919291755
Hubei,Huangshi,420000,420200,0.9226516914350821
Hubei,Jingmen,420000,420800,0.9657538840292716
Hubei,Jingzhou,420000,421000,0.9707495994899016
Hubei,NULL,420000,0,0.970143298780322
Hubei,Shiyan,420000,420300,0.9168515468630412
Hubei,Suizhou,420000,421300,0.9416770938305747
Hubei,Wuhan,420000,420100,0.48578498124486946
Hubei,Xiangyang,420000,420600,0.9367952508991295
Hubei,Xianning,420000,421200,0.9456131000578758
Hubei,Xiaogan,420000,420900,0.9730429358133881
Hubei,Yichang,420000,420500,0.9091454018841697
Yunnan,Baoshan,530000,530500,0.9502477397601696
Yunnan,Chuxiongyizu,530000,532300,0.9632892158998202
Yunnan,Dalibaizu,530000,532900,0.9546010818386015
Yunnan,Dehongdaizujingpozu,530000,533100,0.9635908977087723
Yunnan,Diqingzangzu,530000,533400,0.9789175327443599
Yunnan,Honghehanizuyizu,530000,532500,0.9592588225262954
Yunnan,Kunming,530000,530100,0.6352450813247532
Yunnan,Lijiang,530000,530700,0.9372159962817777
Yunnan,Lincang,530000,530900,0.9711831465565196
Yunnan,Nujianglisuzu,530000,533300,0.9824757387089373
Yunnan,Puer,530000,530800,0.9680179238644592
Yunnan,Qujing,530000,530300,0.963648250271921
Yunnan,Wenshanzhuangzumiaozu,530000,532600,0.9890964973672537
Yunnan,Xishuangbannadaizu,530000,532800,0.9504634189341676
Yunnan,Yuxi,530000,530400,0.9328217383851243
Yunnan,Zhaotong,530000,530600,0.9790484081233686
Shandong,Binzhou,370000,371600,0.9686153015248399
Shandong,Dezhou,370000,371400,0.9593588107562935
Shandong,Dongying,370000,370500,0.8757165850010754
Shandong,Heze,370000,371700,0.9804046731484718
Shandong,Jinan,370000,370100,0.7931850705841992
Shandong,Jining,370000,370800,0.9433419365194686
Shandong,Liaocheng,370000,371500,0.9606334730135655
Shandong,Linyi,370000,371300,0.9105985638474802
Shandong,Qingdao,370000,370200,0.6805406958173732
Shandong,Rizhao,370000,371100,0.8601038070686226
Shandong,Taian,370000,370900,0.9087672338386049
Shandong,Weifang,370000,370700,0.8995434973410036
Shandong,Weihai,370000,371000,0.8601286960869527
Shandong,Yantai,370000,370600,0.9084237191060713
Shandong,Zaozhuang,370000,370400,0.931586283868569
Shandong,Zibo,370000,370300,0.8692697186993585
Shanxi,Ankang,610000,610900,0.9736977361392912
Shanxi,Baoji,610000,610300,0.8768466224518738
Shanxi,Hanzhong,610000,610700,0.9360135925272314
Shanxi,Shangluo,610000,611000,0.9733132936405527
Shanxi,Tongchuan,610000,610200,0.9626767103088475
Shanxi,Weinan,610000,610500,0.9484600208164738
Shanxi,Xian,610000,610100,0.6174920809848726
Shanxi,Xianyang,610000,610400,0.9495778837629691
Shanxi,Yanan,610000,610600,0.9695854267485393
Shanxi,Yulin,610000,610800,0.974071912046822
