NAME_1,NAME_2,GID_1,GID_2,Average_Accessibility
Hainan,Danzhou,460000,460400,3.8526697645331516
Hainan,Haikou,460000,460100,10.412329425716052
Hainan,NULL,460000,0,7.077996434542593
Hainan,"Sansha
",460000,460030,0.0
Hainan,Sanya,460000,460200,16.936709127279958
Neimenggu,Alashan,150000,152900,3.2794414358828514
Neimenggu,Baotou,150000,150200,0.695914199757848
Neimenggu,Bayannaoer,150000,150800,0.4232399989312596
Neimenggu,Chifeng,150000,150400,0.24737190056961694
Neimenggu,Eerduosi,150000,150600,3.9025023765529694
Neimenggu,Huhehaote,150000,150100,1.8855223186833168
Neimenggu,Hulunbeier,150000,150700,0.5424088151550115
Neimenggu,Tongliao,150000,150500,0.11900579128559725
Neimenggu,Wuhai,150000,150300,0.8552079023883394
Neimenggu,Wulanchabu,150000,150900,0.7356547194772932
Neimenggu,Xilinguole,150000,152500,0.20464273788526793
Neimenggu,Xingan,150000,152200,0.12806179821287605
Sichuan,Abazangzuqiangzu,510000,513200,4.203396985993581
Sichuan,Bazhong,510000,511900,0.9715569318833105
Sichuan,Chengdu,510000,510100,7.310605650057834
Sichuan,Dazhou,510000,511700,0.7158004301118002
Sichuan,Deyang,510000,510600,1.8317226884317261
Sichuan,Ganzizangzu,510000,513300,2.7617225815992095
Sichuan,Guangan,510000,511600,1.3318288470840132
Sichuan,Guangyuan,510000,510800,10.156198579033163
Sichuan,Leshan,510000,511100,1.8221794421335673
Sichuan,Liangshanyizu,510000,513400,0.5307897857345777
Sichuan,Luzhou,510000,510500,1.0962281515463634
Sichuan,Meishan,510000,511400,2.3008284723410135
Sichuan,Mianyang,510000,510700,3.746462148556767
Sichuan,Nanchong,510000,511300,0.9541401155092409
Sichuan,Neijiang,510000,511000,0.8259627081590758
Sichuan,Panzhihua,510000,510400,0.8905099087609161
Sichuan,Suining,510000,510900,0.7614275601159252
Sichuan,Yaan,510000,511800,3.1894646286993233
Sichuan,Yibin,510000,511500,1.4712242665127289
Sichuan,Zigong,510000,510300,1.1029699640745243
Sichuan,Ziyang,510000,512000,1.748032187164148
Heilongjiang,Daqing,230000,230600,0.4485868581110097
Heilongjiang,Daxinganling,230000,232700,3.2467849326077394
Heilongjiang,Haerbin,230000,230100,0.7814323383729199
Heilongjiang,Hegang,230000,230400,0.32303654365632517
Heilongjiang,Heihe,230000,231100,0.611000834588076
Heilongjiang,Jiamusi,230000,230800,0.2897420670348104
Heilongjiang,Jixi,230000,230300,0.21657855577390858
Heilongjiang,Mudanjiang,230000,231000,0.38242378986926673
Heilongjiang,Qiqihaer,230000,230200,0.14400462817177406
Heilongjiang,Qitaihe,230000,230900,0.27629015029036874
Heilongjiang,Shuangyashan,230000,230500,0.45488721103478363
Heilongjiang,Suihua,230000,231200,0.1343199607818384
Heilongjiang,Yichun,230000,230700,0.191343615572902
Xinjiang,Akesu,650000,652900,0.19210568038200856
Xinjiang,Aletai,650000,654300,6.298067681663822
Xinjiang,Bayinguolengmenggu,650000,652800,1.289062842048811
Xinjiang,Boertalamenggu,650000,652700,1.2126327615576784
Xinjiang,Changjihuizu,650000,652300,1.172157171317346
Xinjiang,Hami,650000,650500,1.9096511916479326
Xinjiang,Hetian,650000,653200,0.12551760169906107
Xinjiang,Kashi,650000,653100,0.3157765085169387
Xinjiang,Kelamayi,650000,650200,6.65832827658655
Xinjiang,Kezilesukeerkezi,650000,653000,0.15114666013233072
Xinjiang,NULL,650000,0,0.4850305060540195
Xinjiang,Tacheng,650000,654200,0.23256741547162096
Xinjiang,Tulufan,650000,650400,2.1626235050825864
Xinjiang,Wulumuqi,650000,650100,1.0561331113892378
Xinjiang,Yilihasake,650000,654000,1.693588820964689
Gansu,Baiyin,620000,620400,0.9702570585192756
Gansu,Dingxi,620000,621100,0.797356536650362
Gansu,Gannanzangzu,620000,623000,0.16998614315076524
Gansu,Jiayuguan,620000,620200,1.8750608729935705
Gansu,Jinchang,620000,620300,1.235941176300797
Gansu,Jiuquan,620000,620900,2.138907466639888
Gansu,Lanzhou,620000,620100,2.786168864250448
Gansu,Linxiahuizu,620000,622900,0.5591029044254767
Gansu,Longnan,620000,621200,0.3807122046915446
Gansu,Pingliang,620000,620800,0.9763395842542466
Gansu,Qingyang,620000,621000,2.05455070150178
Gansu,Tianshui,620000,620500,0.5974784686354981
Gansu,Wuwei,620000,620600,0.552464515526721
Gansu,Zhangye,620000,620700,1.2115013142486004
Hebei,Baoding,130000,130600,3.1628760222784793
Hebei,Cangzhou,130000,130900,2.263192704140291
Hebei,Chengde,130000,130800,3.3504932105049225
Hebei,Handan,130000,130400,1.6972782122672747
Hebei,Hengshui,130000,131100,2.321782977452972
Hebei,Langfang,130000,131000,9.012546433050083
Hebei,Qinhuangdao,130000,130300,4.752517126985348
Hebei,Shijiazhuang,130000,130100,3.3419359959860198
Hebei,Tangshan,130000,130200,3.6371835698297335
Hebei,Xingtai,130000,130500,2.2998761803972037
Hebei,Zhangjiakou,130000,130700,5.306874015073811
Xizang,Ali,540000,542500,0.0
Xizang,Changdu,540000,540300,1.2945747115139836
Xizang,Lasa,540000,540100,1.484564930586502
Xizang,Linzhi,540000,540400,6.410635711464863
Xizang,Naqu,540000,540600,0.21024921354691045
Xizang,Rikaze,540000,540200,0.5765732596518075
Xizang,Shannan,540000,540500,0.0
Jiangxi,Fuzhou,360000,361000,1.299925693545688
Jiangxi,Ganzhou,360000,360700,4.181806544034232
Jiangxi,Jian,360000,360800,1.061035056029857
Jiangxi,Jingdezhen,360000,360200,1.6386273986939075
Jiangxi,Jiujiang,360000,360400,1.9180095270106385
Jiangxi,Nanchang,360000,360100,5.521811830801036
Jiangxi,Pingxiang,360000,360300,1.0659849438367826
Jiangxi,Shangrao,360000,361100,1.2763314736202311
Jiangxi,Xinyu,360000,360500,1.9073625593872188
Jiangxi,Yichun,360000,360900,1.2644247136649762
Jiangxi,Yingtan,360000,360600,1.541696160572702
Hunan,Changde,430000,430700,1.289765172182661
Hunan,Changsha,430000,430100,12.132127058401204
Hunan,Chenzhou,430000,431000,2.0827148192195275
Hunan,Hengyang,430000,430400,1.2326184161981684
Hunan,Huaihua,430000,431200,1.1905321826106818
Hunan,Loudi,430000,431300,2.1966203633273405
Hunan,Shaoyang,430000,430500,1.1125727036654336
Hunan,Xiangtan,430000,430300,4.134942196817011
Hunan,Xiangxitujiazumiaozu,430000,433100,1.4418140096004812
Hunan,Yiyang,430000,430900,1.511853642458552
Hunan,Yongzhou,430000,431100,1.5251272183307463
Hunan,Yueyang,430000,430600,1.6112777836330336
Hunan,Zhangjiajie,430000,430800,3.6066145333290143
Hunan,Zhuzhou,430000,430200,2.784436512204089
Shanghai,NULL,330000,0,6.329035244533414
Zhejiang,Hangzhou,330000,330100,14.132388195176224
Zhejiang,Huzhou,330000,330500,5.864396919292247
Zhejiang,Jiaxing,330000,330400,5.641564476687913
Zhejiang,Jinhua,330000,330700,4.630856021481429
Zhejiang,Lishui,330000,331100,5.096684576540096
Zhejiang,Ningbo,330000,330200,6.869351604137582
Zhejiang,Quzhou,330000,330800,8.498114241643165
Zhejiang,Shaoxing,330000,330600,3.1683940749725763
Zhejiang,Taizhou,330000,331000,3.6714853406228474
Zhejiang,Wenzhou,330000,330300,3.570629752115747
Zhejiang,Zhoushan,330000,330900,10.679178642142745
Guizhou,Anshun,520000,520400,2.0694758416084227
Guizhou,Bijie,520000,520500,0.9821026614624755
Guizhou,Guiyang,520000,520100,3.3326442399348752
Guizhou,Liupanshui,520000,520200,0.9665328345927452
Guizhou,Qiandongnanmiaozudongzu,520000,522600,2.2215751549016804
Guizhou,Qiannanbuyizumiaozu,520000,522700,2.678077813396348
Guizhou,Qianxinanbuyizumiaozu,520000,522300,2.2914765164782276
Guizhou,Tongren,520000,520600,1.3512348884215708
Guizhou,Zunyi,520000,520300,2.157953316011009
Hubei,Enshitujiazumiaozu,420000,422800,2.5501036669743584
Hubei,Ezhou,420000,420700,2.674263200459297
Hubei,Huanggang,420000,421100,2.0756131878571504
Hubei,Huangshi,420000,420200,1.7495480846191749
Hubei,Jingmen,420000,420800,1.1810072468131294
Hubei,Jingzhou,420000,421000,1.0871974110712872
Hubei,NULL,420000,0,1.361606128276874
Hubei,Shiyan,420000,420300,2.9324736838061702
Hubei,Suizhou,420000,421300,3.359187361000769
Hubei,Wuhan,420000,420100,10.17165217383002
Hubei,Xiangyang,420000,420600,2.9665714362888296
Hubei,Xianning,420000,421200,2.8212449005857763
Hubei,Xiaogan,420000,420900,1.3140059143806662
Hubei,Yichang,420000,420500,3.7468391728280976
Yunnan,Baoshan,530000,530500,1.4149346754471959
Yunnan,Chuxiongyizu,530000,532300,1.4726012249121947
Yunnan,Dalibaizu,530000,532900,1.5358856202055005
Yunnan,Dehongdaizujingpozu,530000,533100,1.7831961021262692
Yunnan,Diqingzangzu,530000,533400,2.628238230439286
Yunnan,Honghehanizuyizu,530000,532500,1.504473606107158
Yunnan,Kunming,530000,530100,6.035367950448585
Yunnan,Lijiang,530000,530700,2.579948833809366
Yunnan,Lincang,530000,530900,0.5759366676646426
Yunnan,Nujianglisuzu,530000,533300,0.6578394985611061
Yunnan,Puer,530000,530800,1.0480010878448454
Yunnan,Qujing,530000,530300,1.1870373165533914
Yunnan,Wenshanzhuangzumiaozu,530000,532600,0.6212606220940722
Yunnan,Xishuangbannadaizu,530000,532800,2.666168953863332
Yunnan,Yuxi,530000,530400,2.503201128150392
Yunnan,Zhaotong,530000,530600,0.43401801481965346
Shandong,Binzhou,370000,371600,2.2712404853151003
Shandong,Dezhou,370000,371400,2.1187980095638728
Shandong,Dongying,370000,370500,7.585294018618983
Shandong,Heze,370000,371700,0.9482897508568374
Shandong,Jinan,370000,370100,4.192182749086378
Shandong,Jining,370000,370800,2.231805317322886
Shandong,Liaocheng,370000,371500,1.9027306208775838
Shandong,Linyi,370000,371300,3.531597889409122
Shandong,Qingdao,370000,370200,7.076194914565436
Shandong,Rizhao,370000,371100,4.977722228322115
Shandong,Taian,370000,370900,2.939002991478441
Shandong,Weifang,370000,370700,3.5779974969533876
Shandong,Weihai,370000,371000,2.5274805460592473
Shandong,Yantai,370000,370600,4.678738483085372
Shandong,Zaozhuang,370000,370400,2.7842924298973446
Shandong,Zibo,370000,370300,3.8065446540819217
Shanxi,Ankang,610000,610900,1.4998339303144737
Shanxi,Baoji,610000,610300,3.481110286905475
Shanxi,Hanzhong,610000,610700,1.9371319101644355
Shanxi,Shangluo,610000,611000,1.5512930706923582
Shanxi,Tongchuan,610000,610200,2.1587631945082966
Shanxi,Weinan,610000,610500,2.1267515303574385
Shanxi,Xian,610000,610100,9.939334461057543
Shanxi,Xianyang,610000,610400,2.2199245581851565
Shanxi,Yanan,610000,610600,1.2744483368211657
Shanxi,Yulin,610000,610800,1.1637038916906608
Jilin,Baicheng,220000,220800,0.343154915802895
Jilin,Baishan,220000,220600,0.7965430085318935
Jilin,Changchun,220000,220100,1.2299177796244842
Jilin,Jilin,220000,220200,0.46507743529878187
Jilin,Liaoyuan,220000,220400,0.40684543066469325
Jilin,Siping,220000,220300,0.1602833117351461
Jilin,Songyuan,220000,220700,0.41850324913785936
Jilin,Tonghua,220000,220500,1.640094323049451
Jilin,Yanbianchaoxianzu,220000,222400,2.3386159901614874
Fujian,Fuzhou,350000,350100,6.174539855006029
Fujian,Longyan,350000,350800,4.669144441297359
Fujian,Nanping,350000,350700,6.327767493431632
Fujian,Ningde,350000,350900,4.368343694860206
Fujian,Putian,350000,350300,3.3856370498555117
Fujian,Quanzhou,350000,350500,5.886216708606148
Fujian,Sanming,350000,350400,5.113449941691587
Fujian,Xiamen,350000,350200,7.423556688219255
Fujian,Zhangzhou,350000,350600,5.027199672732391
Henan,Anyang,410000,410500,1.4818225153751972
Henan,Hebi,410000,410600,1.426425937631866
Henan,Jiaozuo,410000,410800,2.438846496435617
Henan,Kaifeng,410000,410200,2.01650158477787
Henan,Luohe,410000,411100,1.4202004420912422
Henan,Luoyang,410000,410300,2.830532567558028
Henan,NULL,410000,0,2.185327679332971
Henan,Nanyang,410000,411300,0.8206688710976174
Henan,Pingdingshan,410000,410400,1.678975720749555
Henan,Puyang,410000,410900,2.8174364297321195
Henan,Sanmenxia,410000,411200,4.6690063482726325
Henan,Shangqiu,410000,411400,0.9596242079531537
Henan,Xinxiang,410000,410700,2.1015577660090576
Henan,Xinyang,410000,411500,1.3097514811821305
Henan,Xuchang,410000,411000,1.7382932210757631
Henan,Zhengzhou,410000,410100,7.513432928160051
Henan,Zhoukou,410000,411600,0.7952691613439375
Henan,Zhumadian,410000,411700,1.0990388042590262
Shanxi,Changzhi,140000,140400,2.1925636146320393
Shanxi,Datong,140000,140200,1.4639415869419632
Shanxi,Jincheng,140000,140500,2.2296980129159993
Shanxi,Jinzhong,140000,140700,2.4475762240010623
Shanxi,Linfen,140000,141000,2.8209600329394844
Shanxi,Lüliang,140000,141100,1.669315562870292
Shanxi,Shuozhou,140000,140600,1.5621491229508502
Shanxi,Taiyuan,140000,140100,6.897715309346749
Shanxi,Xinzhou,140000,140900,1.8809772196883165
Shanxi,Yangquan,140000,140300,2.3314404075914132
Shanxi,Yuncheng,140000,140800,2.6735999763434606
Guangxi,Baise,450000,451000,1.6917368790934013
Guangxi,Beihai,450000,450500,1.8257515403491293
Guangxi,Chongzuo,450000,451400,1.3222408872118838
Guangxi,Fangchenggang,450000,450600,1.5151346746682306
Guangxi,Guigang,450000,450800,0.962840146475079
Guangxi,Guilin,450000,450300,2.58005489360277
Guangxi,Hechi,450000,451200,1.2564572961780915
Guangxi,Hezhou,450000,451100,1.8041962662410609
Guangxi,Laibin,450000,451300,1.84830634313855
Guangxi,Liuzhou,450000,450200,6.044614148835448
Guangxi,Nanning,450000,450100,2.7345466501020486
