name,gb,Average_Accessibility
梅州市,156441400,7.772284675767942
鄂州市,156420700,5.357165972144935
吕梁市,156141100,4.339610730596229
舟山市,156330900,24.94212001224906
朝阳市,156211300,0.7060421901082246
广安市,156511600,2.2098864026164606
濮阳市,156410900,5.955498092136545
宣城市,156341800,6.275017513823325
六盘水市,156520200,1.9812625073460979
深圳市,156440300,43.70457874442424
三明市,156350400,10.87971719402077
景德镇市,156360200,4.068399937502858
楚雄彝族自治州,156532300,3.6307632112599078
大连市,156210200,8.624948460626477
攀枝花市,156510400,2.3737061181255132
贺州市,156451100,3.9119603080825827
西安市,156610100,19.008906632854544
境界线,,0.0
淮北市,156340600,2.083141122967301
邵阳市,156430500,2.7282238660724523
石家庄市,156130100,7.5226840854209645
汕尾市,156441500,4.686758238050753
荆门市,156420800,2.726037156877724
衢州市,156330800,16.886202337609834
迪庆藏族自治州,156533400,6.822177175509637
宜宾市,156511500,3.0945839770086354
葫芦岛市,156211400,2.5956453303672733
济南市,156370100,9.466816762862951
贵阳市,156520100,6.421991019137556
珠海市,156440400,31.348741029654597
长春市,156220100,2.843391290955888
延边朝鲜族自治州,156222400,5.448370578648899
萍乡市,156360300,2.5573883561965713
庆阳市,156621000,3.922132586194635
泉州市,156350500,13.487239020098887
自贡市,156510300,2.360736260343255
临沂市,156371300,7.061583731763506
百色市,156451000,3.6194477991862364
鞍山市,156210300,1.0862611843777692
铜陵市,156340700,4.702512895715197
唐山市,156130200,8.750108057371262
岳阳市,156430600,4.225102160459358
河源市,156441600,9.673162659712707
孝感市,156420900,3.1315808938439624
金华市,156330700,9.070411157638324
兴安盟,156152200,0.28680496154956886
盘锦市,156211100,2.9721383289710968
雅安市,156511800,6.186987609727192
亳州市,156341600,1.787569327277497
商洛市,156611000,3.722367690936778
盐城市,156320900,8.418920676392453
汕头市,156440500,3.089370075249462
安顺市,156520400,4.136558373308195
黔南布依族苗族自治州,156522700,4.707356418976589
厦门市,156350200,20.609529826415372
太子山天然林保护区,156629900,0.0
阿克苏地区,156652900,0.3660630443654602
红河哈尼族彝族自治州,156532500,3.5199411902079047
甘南藏族自治州,156623000,0.2872085790887013
太原市,156140100,16.45176942481221
常德市,156430700,3.026792061826612
牡丹江市,156231000,1.059367845875481
淮南市,156340400,2.2737425459132847
德阳市,156510600,3.9541592509390227
威海市,156371000,5.323246972866825
秦皇岛市,156130300,10.252230860532075
绍兴市,156330600,7.20266771356426
阳江市,156441700,6.585697842187395
铁岭市,156211200,1.342080352568605
达州市,156511700,1.4848686294493394
池州市,156341700,4.017743516241698
淮安市,156320800,7.199294513889074
遵义市,156520300,4.014310268732051
黔东南苗族侗族自治州,156522600,4.106942584960023
莆田市,156350300,6.394456920097834
南昌市,156360100,12.787647770901291
佛山市,156440600,21.670530911648573
大同市,156140200,3.711826748688999
昆明市,156530100,12.146765337636127
张家界市,156430800,7.284863901603173
泸州市,156510500,2.4651173984904857
沈阳市,156210100,2.8350695109095168
邯郸市,156130400,3.9019150735829298
马鞍山市,156340500,3.4570877585133104
日照市,156371100,10.390740117482705
三亚市,156460200,38.67099278571823
十堰市,156420300,6.587316087543904
呼和浩特市,156150100,4.481825354181868
德宏傣族景颇族自治州,156533100,3.7962369890737
梧州市,156450400,6.904585934793878
枣庄市,156370400,6.086333875764044
