NAME_1,NAME_2,GID_1,GID_2,Gini_Coefficient
Jilin,Yanbianchaoxianzu,220000,222400,0.8358404916148142
Fujian,Quanzhou,350000,350500,0.6347073033187391
Hunan,Changde,430000,430700,0.845391556890806
Henan,Anyang,410000,410500,0.8137803923518594
Jiangxi,Nanchang,360000,360100,0.5333836197859743
Jiangxi,Pingxiang,360000,360300,0.7715297953656621
Jiangxi,Ganzhou,360000,360700,0.7472943085875884
Sichuan,Ziyang,510000,512000,0.8836655734505884
Shanxi,Linfen,140000,141000,0.8249788894196358
Sichuan,Mianyang,510000,510700,0.7561813956151271
Heilongjiang,Qiqihaer,230000,230200,0.9378855760761285
Xizang,Rikaze,540000,540200,0.9442448146837198
Guangxi,Hezhou,450000,451100,0.8484224544345179
Anhui,Huainan,340000,340400,0.8477340505458062
Xizang,Changdu,540000,540300,0.9874473376865194
Xinjiang,Kashi,650000,653100,0.8670898862544573
Hubei,Enshitujiazumiaozu,420000,422800,0.8499427004640978
Xinjiang,Hami,650000,650500,0.5610590892685132
Guangxi,Hechi,450000,451200,0.8615800797101719
Sichuan,Ganzizangzu,510000,513300,0.9396901275795645
Xizang,Linzhi,540000,540400,0.8955809716653573
Sichuan,Bazhong,510000,511900,0.8998909749025285
Liaoning,Yingkou,210000,210800,0.8043824320938496
Shanxi,Xian,610000,610100,0.4817250095349811
Shanxi,Ankang,610000,610900,0.888703723259483
Xinjiang,Kelamayi,650000,650200,0.7233024034807221
Shanxi,Weinan,610000,610500,0.8745383989053486
Liaoning,Liaoyang,210000,211000,0.8794569400812745
Gansu,Baiyin,620000,620400,0.8997758465570899
Neimenggu,Baotou,150000,150200,0.44197227449838095
Hebei,Xingtai,130000,130500,0.8637176158366753
Qinghai,Guoluozangzu,630000,632600,0.9725831544303438
Anhui,Bengbu,340000,340300,0.7951900067244554
Anhui,Hefei,340000,340100,0.5263265011250917
Guangdong,Shenzhen,440000,440300,0.30269474629791504
Guangdong,Shenzhen,440300,440300,0.2861299078561801
Henan,Pingdingshan,410000,410400,0.8434956195174063
Heilongjiang,Shuangyashan,230000,230500,0.9302013170082113
Sichuan,Yaan,510000,511800,0.7741643451731439
Jiangsu,Yangzhou,320000,321000,0.7406993645636806
Shanxi,Xinzhou,140000,140900,0.8697676694449765
Hunan,Xiangxitujiazumiaozu,430000,433100,0.8778476820842708
Hubei,Xiangyang,420000,420600,0.7988923967372757
Hebei,Qinhuangdao,130000,130300,0.7725191549496195
Guangxi,Yulin,450000,450900,0.8073555213172277
Zhejiang,Ningbo,330000,330200,0.49404068929590295
Liaoning,Chaoyang,210000,211300,0.8863683482302802
Hunan,Shaoyang,430000,430500,0.8988266355540369
Liaoning,Jinzhou,210000,210700,0.9012536847582734
Liaoning,Benxi,210000,210500,0.7613980009127738
Guizhou,Tongren,520000,520600,0.8593456072808631
Yunnan,Dalibaizu,530000,532900,0.8228714397065986
Guangxi,Nanning,450000,450100,0.5995764207833756
Shanxi,Xianyang,610000,610400,0.8305369019852568
Shandong,Binzhou,370000,371600,0.7959279204762391
Jiangsu,Yancheng,320000,320900,0.7726446229365084
Jiangsu,Wuxi,320000,320200,0.6507909396258211
Zhejiang,Hangzhou,330000,330100,0.468085476696923
Guizhou,Zunyi,520000,520300,0.7572033172589487
Heilongjiang,Qitaihe,230000,230900,0.9457647930090197
Henan,Jiaozuo,410000,410800,0.8211768465854288
Xinjiang,Bayinguolengmenggu,650000,652800,0.716863602211744
Guangdong,Huizhou,440000,441300,0.5767347103733302
Shandong,Zibo,370000,370300,0.6467612460831034
Anhui,Maanshan,340000,340500,0.7612696795231481
Sichuan,Liangshanyizu,510000,513400,0.9043804813150121
Hubei,Wuhan,420000,420100,0.3959591789294772
Fujian,Fuzhou,350000,350100,0.5236135550757453
Zhejiang,Wenzhou,330000,330300,0.5069637776618517
Guangxi,Wuzhou,450000,450400,0.7642854915717173
Sichuan,Guangyuan,510000,510800,0.8695592994907486
Hebei,Cangzhou,130000,130900,0.8901963039478756
Yunnan,Lincang,530000,530900,0.8936794102674026
Hebei,Tangshan,130000,130200,0.800069578324841
Shandong,Heze,370000,371700,0.86972792998637
Xinjiang,Hetian,650000,653200,0.8741659184403883
Guizhou,Qiandongnanmiaozudongzu,520000,522600,0.8587931382011309
Hubei,Suizhou,420000,421300,0.8082820819122335
Hunan,Zhuzhou,430000,430200,0.772914152941162
Xinjiang,Yilihasake,650000,654000,0.7942890281621997
Neimenggu,Wulanchabu,150000,150900,0.8438663498936487
Jiangxi,Jiujiang,360000,360400,0.7495328470601351
Guangdong,Foshan,440000,440600,0.42670591754854936
Henan,Luoyang,410000,410300,0.7636149990036608
Xinjiang,Changjihuizu,650000,652300,0.6874007580530945
Jiangxi,Jingdezhen,360000,360200,0.7172441310106555
Yunnan,Baoshan,530000,530500,0.8335706312821837
Liaoning,Tieling,210000,211200,0.8963304006335374
Jilin,Jilin,220000,220200,0.821167753185124
Hunan,Hengyang,430000,430400,0.8520002500295357
Zhejiang,Quzhou,330000,330800,0.7571052575014315
Jiangsu,Suzhou,320000,320500,0.6216564600608667
Guangdong,Chaozhou,440000,445100,0.6241611420329709
Guangdong,Shantou,440000,440500,0.667675571303187
Hunan,Huaihua,430000,431200,0.875233857507688
Shanxi,Baoji,610000,610300,0.8251798632193185
Qinghai,Yushuzangzu,630000,632700,0.9966338428553612
Hebei,Handan,130000,130400,0.848440982071549
Sichuan,Chengdu,510000,510100,0.5462818395398983
Gansu,Longnan,620000,621200,0.9604138512019117
Hebei,Chengde,130000,130800,0.9115652643000676
Qinghai,Xining,630000,630100,0.7520311375647089
Shanxi,Hanzhong,610000,610700,0.7954347822198753
Fujian,Putian,350000,350300,0.7689833634453609
Shandong,Qingdao,370000,370200,0.5636202121556956
Heilongjiang,Jixi,230000,230300,0.9310786844154051
Yunnan,Yuxi,530000,530400,0.8170057934605899
Shandong,Liaocheng,370000,371500,0.8263967460528985
Hubei,Xianning,420000,421200,0.7356261104262212
Hebei,Zhangjiakou,130000,130700,0.8452370676158419
Guangdong,Zhanjiang,440000,440800,0.7963570409528106
Jiangsu,Nantong,320000,320600,0.6958508188572782
Jiangxi,Fuzhou,360000,361000,0.8152255712944082
Gansu,Pingliang,620000,620800,0.8753169853270182
Yunnan,Chuxiongyizu,530000,532300,0.8522044436696437
Henan,Zhoukou,410000,411600,0.8979804040571112
Hunan,Zhangjiajie,430000,430800,0.8118429691793217
Anhui,Tongling,340000,340700,0.7881949364031111
Guangdong,Guangzhou,440000,440100,0.39514169606485383
Sichuan,Yibin,510000,511500,0.8381426345083773
Xizang,Shannan,540000,540500,0.9399485101675618
Xizang,Ali,540000,542500,0.9446195305144098
Xinjiang,Wulumuqi,650000,650100,0.306162654559085
Sichuan,Dazhou,510000,511700,0.9004332128717163
Neimenggu,Eerduosi,150000,150600,0.6332874807723143
Xizang,Lasa,540000,540100,0.727724490524682
Jilin,Baicheng,220000,220800,0.9534303701975736
Liaoning,Shenyang,210000,210100,0.6210707605275716
Guizhou,Bijie,520000,520500,0.8911571562037991
Yunnan,Zhaotong,530000,530600,0.896834998495479
Anhui,Anqing,340000,340800,0.8032975764048801
Guangdong,Meizhou,440000,441400,0.7657478182519368
Fujian,Sanming,350000,350400,0.8348294219072621
Liaoning,Panjin,210000,211100,0.814449903261835
Ningxia,Shizuishan,640000,640200,0.6337365123384728
Guangxi,Chongzuo,450000,451400,0.8881616543144009
Hubei,Huangshi,420000,420200,0.7462714088887735
Zhejiang,Zhoushan,330000,330900,0.7122459574392965
Shandong,Taian,370000,370900,0.8015890389083538
Shanxi,Shangluo,610000,611000,0.9069591598820581
Hubei,Shiyan,420000,420300,0.7259728181885334
Sichuan,Meishan,510000,511400,0.8198304627394677
Jiangsu,Zhenjiang,320000,321100,0.6597785704457862
Hainan,Danzhou,460000,460400,0.7318039382192889
Hubei,Yichang,420000,420500,0.6524881148188904
Anhui,Suzhou,340000,341300,0.8227427449362638
Hunan,Yongzhou,430000,431100,0.8777859472962742
Guangxi,Baise,450000,451000,0.888281193611853
Shandong,Dezhou,370000,371400,0.8449650958498082
Jilin,Changchun,220000,220100,0.7445431934444345
Qinghai,Haiximengguzuzangzu,630000,632800,0.9402807581363855
Yunnan,Diqingzangzu,530000,533400,0.8996205778810078
Guangdong,Zhaoqing,440000,441200,0.7274947007139368
Jiangxi,Shangrao,360000,361100,0.8579101167149041
Henan,Zhengzhou,410000,410100,0.5444166605117846
Henan,Nanyang,410000,411300,0.8633951208645028
Neimenggu,Bayannaoer,150000,150800,0.8472000864524654
Guangdong,Maoming,440000,440900,0.7512078163599503
Gansu,Gannanzangzu,620000,623000,0.9426906970152843
Guangxi,Guilin,450000,450300,0.7411053422542294
Shanxi,Yulin,610000,610800,0.8737342202841034
Anhui,Chuzhou,340000,341100,0.7956309939928224
Hubei,Jingmen,420000,420800,0.8115564392498051
Jilin,Tonghua,220000,220500,0.8884244342692748
Jilin,Liaoyuan,220000,220400,0.918188150379466
Shandong,Rizhao,370000,371100,0.7176193037186694
Liaoning,Dandong,210000,210600,0.895600884052701
Guangdong,Dongguan,440000,441900,0.432582097135215
Jiangsu,Lianyungang,320000,320700,0.7905465286631419
Sichuan,Panzhihua,510000,510400,0.7641846820109051
Fujian,Zhangzhou,350000,350600,0.7480429006735774
Gansu,Linxiahuizu,620000,622900,0.8742742279501747
Sichuan,Neijiang,510000,511000,0.8542129560641669
Guangxi,Fangchenggang,450000,450600,0.7277145343343308
Zhejiang,Jinhua,330000,330700,0.6245478954823631
Shandong,Dongying,370000,370500,0.7683919719037162
Guangdong,Heyuan,440000,441600,0.7828393281286229
Anhui,Chizhou,340000,341700,0.8696730616867508
Liaoning,Fushun,210000,210400,0.8669183146570628
Guizhou,Qiannanbuyizumiaozu,520000,522700,0.8688719608367286
Guangdong,Zhuhai,440000,440400,0.44139078880148896
Heilongjiang,Daqing,230000,230600,0.9246198387568678
Anhui,Huaibei,340000,340600,0.7292412132480406
Sichuan,Leshan,510000,511100,0.8135492611674982
Xinjiang,Tacheng,650000,654200,0.9229709301532976
Hubei,Ezhou,420000,420700,0.7235959061792293
Guangdong,Jiangmen,440000,440700,0.6314272975816908
Anhui,Wuhu,340000,340200,0.600990004164695
Henan,Puyang,410000,410900,0.8399053784948227
Shanxi,Lüliang,140000,141100,0.8519091320620257
Shandong,Linyi,370000,371300,0.7615583552491948
Jiangxi,Xinyu,360000,360500,0.7719312662734462
Jiangxi,Yichun,360000,360900,0.8307012871580417
Jiangsu,Xuzhou,320000,320300,0.8016427499786003
Henan,Xinxiang,410000,410700,0.8042957892011636
Jilin,Songyuan,220000,220700,0.9575440220461775
Hunan,Changsha,430000,430100,0.5437013249799596
Guangdong,Qingyuan,440000,441800,0.7616158115476297
Fujian,Ningde,350000,350900,0.7645576708495163
Yunnan,Nujianglisuzu,530000,533300,0.9111301305556044
Shandong,Yantai,370000,370600,0.7893392097775815
Jilin,Baishan,220000,220600,0.8119801510374973
Heilongjiang,Jiamusi,230000,230800,0.926412995802068
Anhui,Fuyang,340000,341200,0.8312198143068347
Liaoning,Fuxin,210000,210900,0.9227522103916576
Yunnan,Wenshanzhuangzumiaozu,530000,532600,0.9053521816765164
Sichuan,Zigong,510000,510300,0.8470508932038738
Yunnan,Qujing,530000,530300,0.8876103464648301
Gansu,Tianshui,620000,620500,0.8925020334119825
Liaoning,Dalian,210000,210200,0.6859923293448991
Gansu,Zhangye,620000,620700,0.8538345636143783
Qinghai,Haibeizangzu,630000,632200,0.9663912907551281
Shandong,Jinan,370000,370100,0.6479388502105938
Guangxi,Guigang,450000,450800,0.8371159143455431
Xinjiang,Tulufan,650000,650400,0.8591945250032101
Jiangsu,Nanjing,320000,320100,0.5203847275219853
Jiangsu,Taizhou,320000,321200,0.7173117175657269
Shanxi,Jincheng,140000,140500,0.6432851990334627
Sichuan,Nanchong,510000,511300,0.8249571530503885
Hebei,Shijiazhuang,130000,130100,0.6962983562686751
Yunnan,Honghehanizuyizu,530000,532500,0.8666376161881382
Hubei,Jingzhou,420000,421000,0.8161908609131177
Qinghai,Hainanzangzu,630000,632500,0.9408126896592115
Yunnan,Lijiang,530000,530700,0.851120547424072
Shanxi,Taiyuan,140000,140100,0.5040672252730931
Gansu,Wuwei,620000,620600,0.9286934727126355
Sichuan,Luzhou,510000,510500,0.8463846224048077
Henan,Xinyang,410000,411500,0.8434634484834553
Guizhou,Anshun,520000,520400,0.781727657636045
Guizhou,Guiyang,520000,520100,0.5090398278038422
Fujian,Nanping,350000,350700,0.8277931641254183
Sichuan,Guangan,510000,511600,0.9005713302674807
Anhui,Xuancheng,340000,341800,0.7862658186037933
Sichuan,Deyang,510000,510600,0.8043164834561296
Shanxi,Datong,140000,140200,0.8058195544193223
Jiangxi,Yingtan,360000,360600,0.7654745544671405
Neimenggu,Wuhai,150000,150300,0.8868460786315248
Fujian,Xiamen,350000,350200,0.3521550849776609
Guangxi,Beihai,450000,450500,0.729834502113474
Liaoning,Anshan,210000,210300,0.8048612814541536
Guangdong,Shanwei,440000,441500,0.7176002194513059
Zhejiang,Jiaxing,330000,330400,0.5492169726286942
Hainan,Sanya,460000,460200,0.4159113468100565
Ningxia,Zhongwei,640000,640500,0.7846477134730034
Guangxi,Laibin,450000,451300,0.8522066882794652
Gansu,Qingyang,620000,621000,0.8628176123647993
Neimenggu,Huhehaote,150000,150100,0.5804630298404159
Shanxi,Jinzhong,140000,140700,0.8060104573999463
Shanxi,Yuncheng,140000,140800,0.8849774214317121
Qinghai,Huangnanzangzu,630000,632300,0.9721149684660899
Ningxia,Yinchuan,640000,640100,0.4971986121301921
Henan,Hebi,410000,410600,0.8001297932717644
Hubei,Huanggang,420000,421100,0.835963174328245
Ningxia,Wuzhong,640000,640300,0.7734151166800054
Jiangsu,Huaian,320000,320800,0.699281551654341
Heilongjiang,Daxinganling,230000,232700,0.9556851864224825
Shanxi,Changzhi,140000,140400,0.8054779999109752
Henan,Sanmenxia,410000,411200,0.8262249796041508
Qinghai,Haidong,630000,630200,0.9355985891570651
Hunan,Yueyang,430000,430600,0.847979778438051
Shanxi,Shuozhou,140000,140600,0.806952840698533
Shandong,Weihai,370000,371000,0.7176744541013097
Anhui,Huangshan,340000,341000,0.7794637508408179
Zhejiang,Taizhou,330000,331000,0.7071318620682447
Guangdong,Jieyang,440000,445200,0.7078617868029563
Neimenggu,Tongliao,150000,150500,0.8868761926161053
Anhui,Liuan,340000,341500,0.8187299458195767
Shandong,Jining,370000,370800,0.7641684590899942
Heilongjiang,Yichun,230000,230700,0.9812905371729003
Gansu,Jiayuguan,620000,620200,0.762905178462141
Henan,Xuchang,410000,411000,0.8270930574327999
Liaoning,Huludao,210000,211400,0.907433286982761
Yunnan,Puer,530000,530800,0.8723351124662994
Guangdong,Yangjiang,440000,441700,0.7934845690242857
Gansu,Jinchang,620000,620300,0.8759338285641398
Jiangsu,Changzhou,320000,320400,0.5855402761499249
Zhejiang,Lishui,330000,331100,0.7283889688303584
Ningxia,Guyuan,640000,640400,0.8507772637479838
Yunnan,Xishuangbannadaizu,530000,532800,0.8777397410530055
Zhejiang,Shaoxing,330000,330600,0.5604864189471543
Shanxi,Yangquan,140000,140300,0.8152199732993854
Henan,Kaifeng,410000,410200,0.8518682394110593
Guangdong,Shaoguan,440000,440200,0.6795584555912783
Hunan,Loudi,430000,431300,0.8553478739607421
Jilin,Siping,220000,220300,0.892655922758859
Anhui,Bozhou,340000,341600,0.8844366834121452
Fujian,Longyan,350000,350800,0.7140012394053179
Yunnan,Dehongdaizujingpozu,530000,533100,0.8693569479623993
Henan,Shangqiu,410000,411400,0.8886494765120014
Henan,Luohe,410000,411100,0.8169459297133995
Guangxi,Qinzhou,450000,450700,0.8296416443557498
Guangxi,Liuzhou,450000,450200,0.6331385431174213
Guizhou,Liupanshui,520000,520200,0.8853860065518129
Hainan,Haikou,460000,460100,0.3947203460462344
Guangdong,Yunfu,440000,445300,0.7463674429202458
Henan,Zhumadian,410000,411700,0.8703335146860893
Shandong,Zaozhuang,370000,370400,0.7944468807578786
Hunan,Xiangtan,430000,430300,0.8046688564289475
Jiangsu,Suqian,320000,321300,0.8144343870490033
Heilongjiang,Hegang,230000,230400,0.9425449516074468
Shanxi,Tongchuan,610000,610200,0.7807057187113022
Guangdong,Zhongshan,440000,442000,0.513812473649275
