NAME_1,NAME_2,GID_1,GID_2,Gini_Coefficient
Hainan,Danzhou,460000,460400,0.7653013878481592
Hainan,Haikou,460000,460100,0.41034344368277664
Hainan,NULL,460000,0,0.8250856422417052
Hainan,"Sansha
",460000,460030,0.6301388493555736
Hainan,Sanya,460000,460200,0.45657560429852617
Neimenggu,Alashan,150000,152900,0.7082301719030776
Neimenggu,Baotou,150000,150200,0.6456313826534194
Neimenggu,Bayannaoer,150000,150800,0.902319994882437
Neimenggu,Chifeng,150000,150400,0.9585867856288082
Neimenggu,Eerduosi,150000,150600,0.6951136707967798
Neimenggu,Huhehaote,150000,150100,0.7375483015734361
Neimenggu,Hulunbeier,150000,150700,0.9629755816108692
Neimenggu,Tongliao,150000,150500,0.9484353080414765
Neimenggu,Wuhai,150000,150300,0.9571040901768435
Neimenggu,Wulanchabu,150000,150900,0.9267113051615439
Neimenggu,Xilinguole,150000,152500,0.9164324228409672
Neimenggu,Xingan,150000,152200,0.978664437367221
Sichuan,Abazangzuqiangzu,510000,513200,0.9121098490163325
Sichuan,Bazhong,510000,511900,0.9428049613714311
Sichuan,Chengdu,510000,510100,0.6034900696353105
Sichuan,Dazhou,510000,511700,0.9230310221871967
Sichuan,Deyang,510000,510600,0.8806966031201467
Sichuan,Ganzizangzu,510000,513300,0.9603813899924393
Sichuan,Guangan,510000,511600,0.9490218397878427
Sichuan,Guangyuan,510000,510800,0.90196645083703
Sichuan,Leshan,510000,511100,0.8625058759903328
Sichuan,Liangshanyizu,510000,513400,0.9303341826764526
Sichuan,Luzhou,510000,510500,0.9123744155925875
Sichuan,Meishan,510000,511400,0.8628382325537247
Sichuan,Mianyang,510000,510700,0.8230991787556672
Sichuan,Nanchong,510000,511300,0.9111606305967946
Sichuan,Neijiang,510000,511000,0.9043319762025128
Sichuan,Panzhihua,510000,510400,0.8846346072734201
Sichuan,Suining,510000,510900,0.9053239740631563
Sichuan,Yaan,510000,511800,0.8678551939249403
Sichuan,Yibin,510000,511500,0.8780143431160836
Sichuan,Zigong,510000,510300,0.9065997198778937
Sichuan,Ziyang,510000,512000,0.9134165700971671
Heilongjiang,Daqing,230000,230600,0.9895691240264438
Heilongjiang,Daxinganling,230000,232700,0.9938750685143983
Heilongjiang,Haerbin,230000,230100,0.8830581009744304
Heilongjiang,Hegang,230000,230400,0.9684875047688243
Heilongjiang,Heihe,230000,231100,0.999849141807758
Heilongjiang,Jiamusi,230000,230800,0.9844398480384564
Heilongjiang,Jixi,230000,230300,0.9920187064078714
Heilongjiang,Mudanjiang,230000,231000,0.937194099261893
Heilongjiang,Qiqihaer,230000,230200,0.9862848491335591
Heilongjiang,Qitaihe,230000,230900,0.0
Heilongjiang,Shuangyashan,230000,230500,0.9994505133910431
Heilongjiang,Suihua,230000,231200,0.9908673021415405
Heilongjiang,Yichun,230000,230700,0.9960384544891424
Xinjiang,Akesu,650000,652900,0.8554143364542842
Xinjiang,Aletai,650000,654300,0.9637735545712266
Xinjiang,Bayinguolengmenggu,650000,652800,0.7767783788422234
Xinjiang,Boertalamenggu,650000,652700,0.9809208338092519
Xinjiang,Changjihuizu,650000,652300,0.8059408220585862
Xinjiang,Hami,650000,650500,0.7376403030821505
Xinjiang,Hetian,650000,653200,0.9299106227641176
Xinjiang,Kashi,650000,653100,0.9690341205672307
Xinjiang,Kelamayi,650000,650200,0.0
